date,ticker,name,price,change,confidence,feature1,feature2,feature3,feature4
2025-08-21,CI,CI,310.53,2.016571936932438,6,Overnight drift,RSI,MA(20),MA(5)
2025-08-21,SCHW,SCHW,96.54,2.016571936932438,6,Overnight drift,MA(20),RSI,MA(5)
2025-08-21,CRM,CRM,250.35,1.8878734959917474,6,RSI,MACD,Overnight drift,MA(20)
2025-08-21,CVX,CVX,155.71,1.8878734959917474,6,Overnight drift,RSI,Bollinger %B,MA(20)
2025-08-21,MPC,MPC,168.93,1.8878734959917474,6,Overnight drift,RSI,MA(20),GARCH vol
2025-08-21,PFE,PFE,25.88,1.8878734959917474,6,RSI,Overnight drift,Bollinger %B,MA(20)
2025-08-21,ITW,ITW,265.62,1.7591750550510565,6,Overnight drift,Prev intraday,RSI,MA(20)
2025-08-21,UNH,UNH,304.56,1.6304766141103655,6,Overnight drift,MA(20),MA(5),Vol(5)
2025-08-21,KR,KR,72.1,1.3313857631030082,5,Overnight drift,RSI,MA(20),MA(5)
2025-08-21,SYY,SYY,82.03,1.3730797322289834,6,Overnight drift,Daily return (t-1),Prev intraday,RSI
2025-08-21,XYL,XYL,143.04,1.3730797322289834,6,Overnight drift,RSI,Vol(5),GARCH vol
2025-08-21,ELV,ELV,313.1,1.2443812912882923,6,GARCH vol,RSI,Overnight drift,MA(20)
2025-08-21,MDT,MDT,94.16,1.2443812912882923,6,RSI,Overnight drift,GARCH vol,Prev intraday
2025-08-21,XOM,XOM,109.77,1.205894550556623,5,Overnight drift,RSI,Prev intraday,MA(20)
2025-08-21,ADI,ADI,246.82,1.1156828503476013,6,Overnight drift,RSI,MA(20),Bollinger %B
2025-08-21,C,C,93.66,0.9545689204352505,2,MA(20),Overnight drift,MA(5),RSI
2025-08-21,COST,COST,998.01,1.1156828503476013,6,Overnight drift,RSI,MA(5),Bollinger %B
2025-08-21,MMC,MMC,212.8,1.1156828503476013,6,Overnight drift,RSI,MA(5),Bollinger %B
2025-08-21,MU,MU,117.4,1.0011784658864857,3,MA(20),Overnight drift,MA(5),RSI
2025-08-21,ZM,ZM,72.39,0.9545689204352505,2,RSI,Prev intraday,Overnight drift,GARCH vol
2025-08-21,AOS,AOS,72.18,0.9869844094069102,6,RSI,Overnight drift,MA(5),MA(20)
2025-08-21,EIX,EIX,56.64,0.9869844094069102,6,Overnight drift,Bollinger %B,Prev intraday,RSI
2025-08-21,TXN,TXN,200.93,0.9204951218228465,4,Overnight drift,MA(20),RSI,MACD
2025-08-21,AMP,AMP,507.95,0.8582859684662193,6,RSI,Overnight drift,MACD,MA(20)
2025-08-21,DG,DG,115.62,0.6805939609884603,1,Overnight drift,GARCH vol,MA(20),RSI
2025-08-21,NOW,NOW,891.96,0.6805939609884603,1,MA(20),MA(5),Overnight drift,RSI
2025-08-21,AAPL,AAPL,227.14,0.7295875275255282,6,Overnight drift,MA(20),MA(5),RSI
2025-08-21,AMGN,AMGN,298.51,0.6763960974582772,4,Overnight drift,RSI,MA(20),Prev intraday
2025-08-21,AON,AON,375.22,0.7295875275255282,6,Overnight drift,RSI,MA(5),MA(20)
2025-08-21,SNPS,SNPS,601.55,0.7295875275255282,6,Overnight drift,Prev intraday,RSI,MA(5)
2025-08-21,SO,SO,95.57,0.6463116115538078,3,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-21,D,D,61.9,0.622060727021845,7,RSI,Overnight drift,Prev intraday,GARCH vol
2025-08-21,HON,HON,217.79,0.6008890865848372,6,Overnight drift,MACD,MA(20),RSI
2025-08-21,INTU,INTU,700.23,0.46268419187991355,1,Overnight drift,MACD,MA(20),MA(5)
2025-08-21,ISRG,ISRG,481.19,0.622060727021845,7,MA(5),MA(20),RSI,Overnight drift
2025-08-21,LOW,LOW,257.41,0.5280226601095819,3,Overnight drift,RSI,MA(5),MA(20)
2025-08-21,NVDA,NVDA,175.39,0.6008890865848372,6,MA(5),MA(20),RSI,Overnight drift
2025-08-21,WEC,WEC,109.59,0.622060727021845,7,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-21,AXP,AXP,308.05,0.4097337086653558,3,Overnight drift,RSI,MA(5),MACD
2025-08-21,CAT,CAT,421.99,0.49033776601872414,7,Overnight drift,MA(20),RSI,Prev intraday
2025-08-21,DHR,DHR,211.51,0.49033776601872414,7,MA(20),RSI,MA(5),Prev intraday
2025-08-21,GE,GE,268.45,0.49033776601872414,7,MA(20),MA(5),Overnight drift,RSI
2025-08-21,PANW,PANW,184.38,0.49033776601872414,7,MA(20),MA(5),MACD,Overnight drift
2025-08-21,V,V,344.57,0.49033776601872414,7,Overnight drift,MA(5),MA(20),RSI
2025-08-21,ADBE,ADBE,352.26,0.3586148050156035,7,Overnight drift,MA(20),MA(5),RSI
2025-08-21,BAC,BAC,48.32,0.3434922047034551,6,RSI,MA(5),Overnight drift,MA(20)
2025-08-21,BIIB,BIIB,138.49,0.3586148050156035,7,RSI,MA(20),Overnight drift,MA(5)
2025-08-21,IDXX,IDXX,639.33,0.3586148050156035,7,MA(5),MA(20),RSI,MACD
2025-08-21,INTC,INTC,23.45,0.2447744227713668,1,Overnight drift,Prev intraday,MA(5),GARCH vol
2025-08-21,JNJ,JNJ,178.63,0.3586148050156035,7,RSI,Overnight drift,MA(5),MA(20)
2025-08-21,LMT,LMT,446.29,0.3434922047034551,6,RSI,Overnight drift,MA(5),MA(20)
2025-08-21,MA,MA,591.15,0.3586148050156035,7,Overnight drift,RSI,GARCH vol,MA(5)
2025-08-21,MS,MS,143.83,0.2914447572211299,3,MA(20),MA(5),RSI,Overnight drift
2025-08-21,PEP,PEP,150.8,0.3434922047034551,6,Overnight drift,RSI,Bollinger %B,Daily return (t-1)
2025-08-21,PH,PH,742.37,0.3586148050156035,7,MA(20),MA(5),Overnight drift,Prev intraday
2025-08-21,PSX,PSX,123.41,0.3586148050156035,7,Overnight drift,MA(20),MA(5),RSI
2025-08-21,REGN,REGN,588.97,0.3586148050156035,7,Bollinger %B,Overnight drift,MACD,Daily return (t-1)
2025-08-21,TFC,TFC,43.97,0.2702586001978411,2,Overnight drift,Prev intraday,RSI,MA(5)
2025-08-21,UNP,UNP,226.29,0.3586148050156035,7,RSI,Prev intraday,MA(20),MA(5)
2025-08-21,AVGO,AVGO,290.04,0.18819804872913862,4,Overnight drift,MA(20),RSI,MA(5)
2025-08-21,FAST,FAST,49.46,0.201964850185541,5,RSI,Bollinger %B,Prev intraday,Overnight drift
2025-08-21,GOOGL,GOOGL,198.82,0.2147937637627641,6,Overnight drift,GARCH vol,MA(20),RSI
2025-08-21,KO,KO,70.73,0.1731558057769039,3,RSI,Overnight drift,Bollinger %B,Prev intraday
2025-08-21,RTX,RTX,156.97,0.201964850185541,5,Overnight drift,MA(5),MA(20),RSI
2025-08-21,TMO,TMO,495.58,0.1562068801582729,2,Overnight drift,RSI,MA(20),MA(5)
2025-08-21,AEP,AEP,113.37,0.06614853654685396,4,Overnight drift,MA(20),MA(5),RSI
2025-08-21,AMD,AMD,165.01,0.09516888300936208,7,MA(5),Prev intraday,MA(20),RSI
2025-08-21,AMZN,AMZN,222.66,0.09516888300936208,7,Overnight drift,RSI,MA(5),GARCH vol
2025-08-21,CB,CB,280.21,0.054866854332677926,3,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-21,EOG,EOG,119.13,0.08609532282207308,6,Overnight drift,RSI,GARCH vol,Vol(5)
2025-08-21,ETN,ETN,345.34,0.042155160118704654,2,MA(20),MA(5),MACD,RSI
2025-08-21,EXC,EXC,45.02,0.09516888300936208,7,RSI,MA(5),MA(20),Overnight drift
2025-08-21,HD,HD,400.29,0.09516888300936208,7,Prev intraday,RSI,MA(5),MA(20)
2025-08-21,ICE,ICE,181.92,0.054866854332677926,3,RSI,MA(20),Overnight drift,MA(5)
2025-08-21,PCAR,PCAR,98.04,0.09516888300936208,7,Overnight drift,MA(20),RSI,GARCH vol
2025-08-21,PM,PM,172.5,0.042155160118704654,2,Overnight drift,MA(20),MA(5),RSI
2025-08-21,ROST,ROST,145.73,0.06614853654685396,4,RSI,Overnight drift,Prev intraday,MA(20)
2025-08-21,WMT,WMT,99.83,0.09516888300936208,7,MA(5),MA(20),Overnight drift,RSI
2025-08-21,ZBH,ZBH,105.16,0.06614853654685396,4,Overnight drift,MA(20),Bollinger %B,MACD
2025-08-21,ABBV,ABBV,208.98,-0.18819804872913862,4,Overnight drift,RSI,Bollinger %B,MACD
2025-08-21,ADSK,ADSK,286.36,-0.2268918440124828,7,RSI,Overnight drift,Prev intraday,GARCH vol
2025-08-21,BLK,BLK,1123.06,-0.1562068801582729,2,Overnight drift,MACD,RSI,GARCH vol
2025-08-21,IBM,IBM,241.23,-0.201964850185541,5,MA(20),MA(5),MACD,RSI
2025-08-21,JPM,JPM,289.95,-0.2268918440124828,7,MA(5),MA(20),RSI,Overnight drift
2025-08-21,LIN,LIN,480.57,-0.1731558057769039,3,Overnight drift,MA(20),GARCH vol,MA(5)
2025-08-21,MSFT,MSFT,502.75,-0.2147937637627641,6,Overnight drift,MA(20),MA(5),GARCH vol
2025-08-21,NEE,NEE,76.03,-0.201964850185541,5,Overnight drift,MA(5),Bollinger %B,MA(20)
2025-08-21,OKE,OKE,73.73,-0.1562068801582729,2,MA(20),MA(5),Overnight drift,Prev intraday
2025-08-21,PEG,PEG,84.96,-0.1731558057769039,3,RSI,MA(5),MA(20),Overnight drift
2025-08-21,XEL,XEL,72.69,-0.2268918440124828,7,MA(5),MA(20),Overnight drift,RSI
2025-08-21,ACN,ACN,253.82,-0.32745606273192623,5,Overnight drift,Prev intraday,RSI,MA(5)
2025-08-21,BKNG,BKNG,5627.59,-0.3586148050156035,7,MA(5),MA(20),RSI,MACD
2025-08-21,BMY,BMY,48.21,-0.32745606273192623,5,Overnight drift,MA(20),RSI,MA(5)
2025-08-21,FTNT,FTNT,78.72,-0.3586148050156035,7,Prev intraday,Overnight drift,MA(20),Prev sign
2025-08-21,MNST,MNST,64.24,-0.32745606273192623,5,MA(5),MA(20),RSI,Prev intraday
2025-08-21,PG,PG,158.28,-0.3586148050156035,7,RSI,Overnight drift,Bollinger %B,Prev intraday
2025-08-21,QCOM,QCOM,153.82,-0.3434922047034551,6,Overnight drift,RSI,Prev intraday,MA(5)
2025-08-21,DE,DE,489.08,-0.4322970730937079,4,Overnight drift,MA(20),MACD,Prev intraday
2025-08-21,DUK,DUK,124.61,-0.4097337086653558,3,MA(5),MA(20),RSI,Overnight drift
2025-08-21,EMR,EMR,129.36,-0.49033776601872414,7,MA(20),MA(5),RSI,Overnight drift
2025-08-21,HCA,HCA,409.98,-0.49033776601872414,7,MA(20),RSI,MA(5),Overnight drift
2025-08-21,KHC,KHC,27.24,-0.49033776601872414,7,Prev intraday,RSI,MA(5),MA(20)
2025-08-21,ORCL,ORCL,232.99,-0.4322970730937079,4,RSI,MA(20),Overnight drift,MA(5)
2025-08-21,ROP,ROP,534.94,-0.4529472752783114,5,Overnight drift,Prev intraday,MA(20),MACD
2025-08-21,CDNS,CDNS,341.4,-0.6008890865848372,6,MA(20),MA(5),Overnight drift,RSI
2025-08-21,DLTR,DLTR,111.89,-0.622060727021845,7,Overnight drift,RSI,Prev sign,MA(20)
2025-08-21,ED,ED,100.93,-0.622060727021845,7,RSI,Overnight drift,MA(20),MA(5)
2025-08-21,GILD,GILD,114.7,-0.622060727021845,7,MA(20),MA(5),Overnight drift,RSI
2025-08-21,META,META,737.77,-0.5280226601095819,3,MA(5),Overnight drift,MA(20),MACD
2025-08-21,CL,CL,84.97,-0.7295875275255282,6,RSI,MA(5),MA(20),Prev intraday
2025-08-21,MCD,MCD,309.85,-0.6463116115538078,3,Overnight drift,RSI,MA(5),Bollinger %B
2025-08-21,SPGI,SPGI,549.78,-0.6463116115538078,3,Overnight drift,RSI,MA(5),MA(20)
2025-08-21,VRTX,VRTX,390.27,-0.7295875275255282,6,RSI,MA(20),MA(5),MACD
2025-08-21,CSCO,CSCO,66.46,-0.8582859684662193,6,RSI,MA(5),MA(20),Overnight drift
2025-08-21,GS,GS,714.68,-0.8582859684662193,6,RSI,MA(20),MA(5),MACD
2025-08-21,KMI,KMI,26.3,-0.8582859684662193,6,MA(20),RSI,MA(5),Overnight drift
2025-08-21,MRK,MRK,83.86,-0.8582859684662193,6,Prev intraday,RSI,GARCH vol,Overnight drift
2025-08-21,SBUX,SBUX,88.45,-0.8582859684662193,6,RSI,Overnight drift,MA(20),MA(5)
2025-08-21,WMB,WMB,56.66,-0.8582859684662193,6,Overnight drift,MA(20),RSI,Prev intraday
2025-08-21,CHD,CHD,93.6,-0.9869844094069102,6,RSI,Overnight drift,MA(5),MA(20)
2025-08-21,NFLX,NFLX,1200.26,-1.1156828503476013,6,RSI,MA(5),MA(20),MACD
2025-08-21,TSLA,TSLA,317.73,-1.0804033380102378,5,RSI,MA(5),MA(20),MACD
2025-08-21,ROK,ROK,333.16,-1.9810344007913645,2,Overnight drift,RSI,MA(5),Prev intraday
2025-08-22,SLB,SLB,34.72,2.5313657006952024,6,Overnight drift,RSI,Vol(5),ΔVIX
2025-08-22,FANG,FANG,142.27,2.4026672597545113,6,Overnight drift,RSI,MA(20),ΔVIX
2025-08-22,COP,COP,97.18,2.2739688188138203,6,Overnight drift,RSI,GARCH vol,Prev sign
2025-08-22,HAL,HAL,21.81,2.1452703778731292,6,Overnight drift,MA(20),GARCH vol,MACD
2025-08-22,INTU,INTU,662.92,2.1452703778731292,6,Overnight drift,MACD,MA(20),MA(5)
2025-08-22,TGT,TGT,99.03,1.770142806531194,1,Overnight drift,RSI,MA(20),MA(5)
2025-08-22,CVX,CVX,158.08,2.016571936932438,6,Overnight drift,RSI,Bollinger %B,MA(20)
2025-08-22,PFE,PFE,26.34,2.016571936932438,6,RSI,Overnight drift,Bollinger %B,MA(20)
2025-08-22,CI,CI,308.37,1.8878734959917474,6,Overnight drift,RSI,MA(20),MA(5)
2025-08-22,CRM,CRM,249.65,1.833350613288549,5,RSI,MACD,Overnight drift,MA(20)
2025-08-22,MPC,MPC,168.23,1.8878734959917474,6,Overnight drift,RSI,MA(20),GARCH vol
2025-08-22,SCHW,SCHW,97.86,1.7591750550510565,6,Overnight drift,MA(20),RSI,MA(5)
2025-08-22,LLY,LLY,723.61,1.6304766141103655,6,Overnight drift,RSI,MA(20),MACD
2025-08-22,UNH,UNH,311.5,1.6304766141103655,6,Overnight drift,MA(20),MA(5),Vol(5)
2025-08-22,C,C,94.16,1.2866436583697005,4,MA(20),Overnight drift,MA(5),RSI
2025-08-22,XOM,XOM,110.96,1.3730797322289834,6,Overnight drift,RSI,MA(20),MA(5)
2025-08-22,XYL,XYL,143.03,1.3730797322289834,6,Overnight drift,RSI,Vol(5),GARCH vol
2025-08-22,DG,DG,113.31,1.0686206404748189,2,Overnight drift,GARCH vol,MA(20),RSI
2025-08-22,TXN,TXN,204.52,1.2443812912882923,6,Overnight drift,MA(20),RSI,MACD
2025-08-22,COST,COST,979.81,1.1156828503476013,6,Overnight drift,RSI,MA(5),Bollinger %B
2025-08-22,IDXX,IDXX,642.85,1.1156828503476013,6,MA(5),MA(20),RSI,MACD
2025-08-22,ITW,ITW,264.92,1.1156828503476013,6,Overnight drift,RSI,MA(20),GARCH vol
2025-08-22,MMC,MMC,214.44,1.1156828503476013,6,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-22,SYY,SYY,80.7,1.1156828503476013,6,Overnight drift,Daily return (t-1),RSI,Bollinger %B
2025-08-22,ADI,ADI,250.67,0.9869844094069102,6,RSI,Overnight drift,MA(20),Bollinger %B
2025-08-22,ELV,ELV,315.55,0.9869844094069102,6,GARCH vol,RSI,MA(20),MA(5)
2025-08-22,NVDA,NVDA,174.1,0.9869844094069102,6,MA(5),MA(20),Overnight drift,RSI
2025-08-22,AMGN,AMGN,296.32,0.8582859684662193,6,Overnight drift,RSI,MA(20),Bollinger %B
2025-08-22,EIX,EIX,54.52,0.8582859684662193,6,Overnight drift,Bollinger %B,RSI,MA(20)
2025-08-22,HD,HD,401.15,0.8582859684662193,6,RSI,MA(5),MA(20),Overnight drift
2025-08-22,KR,KR,71.93,0.726465480356114,2,Overnight drift,RSI,MA(20),MA(5)
2025-08-22,LOW,LOW,259.56,0.8582859684662193,6,RSI,Overnight drift,MA(5),MA(20)
2025-08-22,AMP,AMP,512.24,0.7039297003710819,5,RSI,Overnight drift,MACD,MA(20)
2025-08-22,CAT,CAT,422.8,0.7295875275255282,6,MA(20),Overnight drift,RSI,MA(5)
2025-08-22,MDT,MDT,91.87,0.7295875275255282,6,RSI,GARCH vol,Overnight drift,Vol(5)
2025-08-22,SO,SO,95.64,0.6124137603165458,2,RSI,Overnight drift,MA(5),MA(20)
2025-08-22,AON,AON,379.8,0.622060727021845,7,RSI,Overnight drift,MA(5),MA(20)
2025-08-22,BIIB,BIIB,140.29,0.4983620402769776,2,RSI,MA(20),MA(5),Overnight drift
2025-08-22,D,D,61.88,0.622060727021845,7,RSI,Overnight drift,ΔVIX,GARCH vol
2025-08-22,GE,GE,271.78,0.622060727021845,7,MA(20),MA(5),Overnight drift,RSI
2025-08-22,PH,PH,742.56,0.6008890865848372,6,MA(20),MA(5),Overnight drift,Bollinger %B
2025-08-22,UNP,UNP,227.82,0.4983620402769776,2,RSI,MA(20),MA(5),Overnight drift
2025-08-22,AMZN,AMZN,223.97,0.49033776601872414,7,RSI,MA(5),Overnight drift,Vol(5)
2025-08-22,AOS,AOS,72.41,0.3843103202374093,2,RSI,Overnight drift,ΔVIX,Vol(5)
2025-08-22,DHR,DHR,207.82,0.4529472752783114,5,MA(20),RSI,MA(5),Daily return (t-1)
2025-08-22,HON,HON,219.47,0.49033776601872414,7,Overnight drift,MACD,RSI,MA(20)
2025-08-22,MU,MU,117.82,0.3537293073256402,1,MA(20),MA(5),Overnight drift,RSI
2025-08-22,PSX,PSX,125.54,0.4322970730937079,4,Overnight drift,MA(20),MA(5),RSI
2025-08-22,WEC,WEC,109.2,0.47219064564414615,6,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-22,AAPL,AAPL,226.8,0.3586148050156035,7,MA(20),MA(5),Overnight drift,RSI
2025-08-22,AVGO,AVGO,292.85,0.3434922047034551,6,MA(20),RSI,Overnight drift,MA(5)
2025-08-22,AXP,AXP,310.7,0.2914447572211299,3,Overnight drift,RSI,MA(5),MACD
2025-08-22,BAC,BAC,48.61,0.31024756091142325,4,RSI,MA(5),MA(20),Overnight drift
2025-08-22,FAST,FAST,49.64,0.3434922047034551,6,RSI,Bollinger %B,Overnight drift,MA(20)
2025-08-22,KO,KO,71.0,0.31024756091142325,4,RSI,Overnight drift,Bollinger %B,MA(5)
2025-08-22,LMT,LMT,449.39,0.31024756091142325,4,ΔVIX,RSI,Overnight drift,MA(5)
2025-08-22,MS,MS,145.34,0.2914447572211299,3,MA(20),MA(5),RSI,Overnight drift
2025-08-22,RTX,RTX,157.49,0.32745606273192623,5,Overnight drift,MA(5),MA(20),ΔVIX
2025-08-22,V,V,346.24,0.3586148050156035,7,MA(5),MA(20),Overnight drift,RSI
2025-08-22,CB,CB,281.37,0.201964850185541,5,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-22,ISRG,ISRG,473.96,0.201964850185541,5,MA(5),MA(20),RSI,Overnight drift
2025-08-22,JNJ,JNJ,180.09,0.2268918440124828,7,RSI,Overnight drift,MA(5),ΔVIX
2025-08-22,OKE,OKE,74.39,0.1731558057769039,3,MA(20),MA(5),Overnight drift,Vol(5)
2025-08-22,PANW,PANW,183.52,0.2268918440124828,7,MA(20),MA(5),MACD,ΔVIX
2025-08-22,PEG,PEG,83.85,0.201964850185541,5,RSI,MA(5),MA(20),Overnight drift
2025-08-22,PEP,PEP,149.72,0.18819804872913862,4,Overnight drift,ΔVIX,RSI,Daily return (t-1)
2025-08-22,QCOM,QCOM,154.66,0.18819804872913862,4,RSI,Overnight drift,MA(5),MA(20)
2025-08-22,TFC,TFC,44.23,0.2268918440124828,7,Overnight drift,RSI,Vol(5),GARCH vol
2025-08-22,AEP,AEP,113.68,0.06614853654685396,4,MA(20),Overnight drift,MA(5),RSI
2025-08-22,ETN,ETN,345.65,0.08609532282207308,6,MA(20),MA(5),MACD,RSI
2025-08-22,IBM,IBM,240.1,0.042155160118704654,2,MA(20),MA(5),MACD,RSI
2025-08-22,INTC,INTC,23.49,0.042155160118704654,2,Overnight drift,GARCH vol,MA(5),MA(20)
2025-08-22,MA,MA,595.69,0.06614853654685396,4,RSI,Overnight drift,GARCH vol,MA(5)
2025-08-22,MNST,MNST,64.75,0.09516888300936208,7,MA(5),MA(20),RSI,Overnight drift
2025-08-22,MSFT,MSFT,505.14,0.09516888300936208,7,MA(20),Overnight drift,MA(5),GARCH vol
2025-08-22,PCAR,PCAR,98.34,0.09516888300936208,7,Overnight drift,MA(20),RSI,GARCH vol
2025-08-22,REGN,REGN,610.58,0.09516888300936208,7,Overnight drift,Bollinger %B,MACD,ΔVIX
2025-08-22,SNPS,SNPS,600.61,0.042155160118704654,2,Overnight drift,ΔVIX,RSI,MA(5)
2025-08-22,WMT,WMT,97.82,0.08609532282207308,6,MA(5),MA(20),Overnight drift,RSI
2025-08-22,ZBH,ZBH,105.32,0.06614853654685396,4,Overnight drift,MA(20),Bollinger %B,MACD
2025-08-22,ABBV,ABBV,209.81,-0.1562068801582729,2,Overnight drift,RSI,Bollinger %B,MACD
2025-08-22,BKNG,BKNG,5712.23,-0.2268918440124828,7,MA(5),MA(20),RSI,MACD
2025-08-22,BLK,BLK,1126.77,-0.18819804872913862,4,MACD,Overnight drift,GARCH vol,RSI
2025-08-22,CDNS,CDNS,347.75,-0.2268918440124828,7,MA(20),MA(5),RSI,ΔVIX
2025-08-22,EOG,EOG,118.8,-0.201964850185541,5,Overnight drift,RSI,ΔVIX,GARCH vol
2025-08-22,EXC,EXC,44.71,-0.2268918440124828,7,RSI,MA(5),MA(20),Overnight drift
2025-08-22,FTNT,FTNT,77.92,-0.2268918440124828,7,MA(20),ΔVIX,Overnight drift,RSI
2025-08-22,ICE,ICE,179.42,-0.18819804872913862,4,RSI,MA(20),Overnight drift,MA(5)
2025-08-22,JPM,JPM,292.05,-0.2147937637627641,6,MA(5),MA(20),RSI,Overnight drift
2025-08-22,KHC,KHC,27.55,-0.2268918440124828,7,RSI,MA(5),MA(20),ΔVIX
2025-08-22,META,META,738.32,-0.2268918440124828,7,MA(5),MA(20),GARCH vol,Vol(5)
2025-08-22,MRK,MRK,86.34,-0.18819804872913862,4,RSI,GARCH vol,Daily return (t-1),Prev sign
2025-08-22,PG,PG,158.62,-0.2147937637627641,6,RSI,Overnight drift,Bollinger %B,MA(20)
2025-08-22,PM,PM,174.4,-0.201964850185541,5,Overnight drift,MA(20),MA(5),RSI
2025-08-22,SPGI,SPGI,553.56,-0.2268918440124828,7,RSI,MA(5),Overnight drift,MA(20)
2025-08-22,TMO,TMO,486.67,-0.2268918440124828,7,RSI,MA(20),MA(5),Daily return (t-1)
2025-08-22,XEL,XEL,73.5,-0.2268918440124828,7,MA(5),MA(20),Overnight drift,RSI
2025-08-22,ADBE,ADBE,354.04,-0.2702586001978411,2,Overnight drift,MA(20),MA(5),ΔVIX
2025-08-22,DE,DE,488.84,-0.31024756091142325,4,Overnight drift,MA(20),MACD,RSI
2025-08-22,DLTR,DLTR,112.48,-0.3586148050156035,7,Overnight drift,RSI,MA(20),ΔVIX
2025-08-22,NEE,NEE,76.19,-0.3586148050156035,7,Overnight drift,MA(5),Bollinger %B,MA(20)
2025-08-22,ROP,ROP,527.85,-0.3586148050156035,7,Overnight drift,MA(20),MACD,Daily return (t-1)
2025-08-22,ADSK,ADSK,285.1,-0.49033776601872414,7,RSI,ΔVIX,Daily return (t-1),GARCH vol
2025-08-22,AMD,AMD,160.94,-0.4097337086653558,3,MA(5),Overnight drift,MA(20),RSI
2025-08-22,BMY,BMY,48.52,-0.47219064564414615,6,Overnight drift,MA(20),RSI,MA(5)
2025-08-22,DUK,DUK,124.28,-0.4097337086653558,3,MA(5),MA(20),RSI,Overnight drift
2025-08-22,GOOGL,GOOGL,201.87,-0.3843103202374093,2,GARCH vol,Overnight drift,MA(20),ΔVIX
2025-08-22,GS,GS,715.97,-0.49033776601872414,7,RSI,MA(20),MA(5),MACD
2025-08-22,HCA,HCA,401.97,-0.49033776601872414,7,MA(20),RSI,Overnight drift,MA(5)
2025-08-22,ORCL,ORCL,232.72,-0.4529472752783114,5,RSI,MA(20),Overnight drift,MA(5)
2025-08-22,ROST,ROST,149.59,-0.47219064564414615,6,RSI,ΔVIX,MA(20),Bollinger %B
2025-08-22,ACN,ACN,253.52,-0.5784384878246968,5,Overnight drift,RSI,MA(5),ΔVIX
2025-08-22,EMR,EMR,130.13,-0.622060727021845,7,MA(20),MA(5),RSI,Overnight drift
2025-08-22,GILD,GILD,115.77,-0.622060727021845,7,MA(20),MA(5),Overnight drift,RSI
2025-08-22,VRTX,VRTX,397.51,-0.622060727021845,7,RSI,MA(5),MA(20),Overnight drift
2025-08-22,CL,CL,86.14,-0.7295875275255282,6,RSI,MA(5),MA(20),Overnight drift
2025-08-22,ED,ED,101.66,-0.7295875275255282,6,RSI,Overnight drift,MA(20),MA(5)
2025-08-22,MCD,MCD,311.95,-0.6463116115538078,3,Overnight drift,RSI,MA(5),Bollinger %B
2025-08-22,NOW,NOW,872.96,-0.6124137603165458,2,MA(20),MA(5),RSI,ΔVIX
2025-08-22,CHD,CHD,94.57,-0.8582859684662193,6,RSI,Overnight drift,MA(5),MA(20)
2025-08-22,CSCO,CSCO,66.68,-0.7984456096405619,4,RSI,MA(5),MA(20),Overnight drift
2025-08-22,KMI,KMI,26.58,-0.8582859684662193,6,MA(20),RSI,MA(5),Overnight drift
2025-08-22,LIN,LIN,479.91,-0.8582859684662193,6,Overnight drift,MA(20),GARCH vol,MA(5)
2025-08-22,WMB,WMB,57.37,-0.8294209129174671,5,Overnight drift,MA(20),RSI,ΔVIX
2025-08-22,SBUX,SBUX,88.37,-0.9869844094069102,6,RSI,Overnight drift,MA(5),MA(20)
2025-08-22,NFLX,NFLX,1196.01,-1.1156828503476013,6,RSI,MA(5),MA(20),MACD
2025-08-22,ZM,ZM,75.06,-1.3730797322289834,6,Overnight drift,RSI,GARCH vol,ΔVIX
2025-08-22,TSLA,TSLA,316.11,-1.5017781731696744,6,RSI,MA(20),MA(5),MACD
2025-08-22,ROK,ROK,334.94,-2.2739688188138203,6,Overnight drift,RSI,MA(5),ΔVIX
2025-08-23,HAL,HAL,22.75,2.1452703778731292,6,Overnight drift,MA(20),GARCH vol,Prev sign
2025-08-23,SLB,SLB,36.37,2.1452703778731292,6,Overnight drift,MA(5),Daily return (t-1),Vol(5)
2025-08-23,DG,DG,114.67,2.016571936932438,6,Overnight drift,GARCH vol,MA(20),MA(5)
2025-08-23,C,C,96.94,1.7591750550510565,6,MA(20),Overnight drift,MA(5),GARCH vol
2025-08-23,SCHW,SCHW,97.52,1.7591750550510565,6,Overnight drift,MA(20),MA(5),Vol(5)
2025-08-23,TFC,TFC,46.72,1.7591750550510565,6,Overnight drift,MA(5),GARCH vol,MA(20)
2025-08-23,TGT,TGT,100.56,1.3343232683141004,1,Overnight drift,MA(20),MA(5),Daily return (t-1)
2025-08-23,UNH,UNH,312.43,1.6304766141103655,6,Overnight drift,MA(20),MA(5),GARCH vol
2025-08-23,CI,CI,308.92,1.5017781731696744,6,Overnight drift,MA(20),MA(5),GARCH vol
2025-08-23,COP,COP,98.23,1.5017781731696744,6,Overnight drift,GARCH vol,Prev sign,MA(20)
2025-08-23,MU,MU,119.3,1.3730797322289834,6,MA(20),MA(5),Overnight drift,GARCH vol
2025-08-23,TXN,TXN,208.89,1.3730797322289834,6,Overnight drift,MA(20),GARCH vol,MA(5)
