Date,AAPL,ABBV,ACN,ADBE,ADI,ADSK,AEP,AMD,AMGN,AMP,AMZN,AON,AOS,AVGO,AXP,BAC,BIIB,BKNG,BLK,BMY,BRK-B,BRK.B,C,CAT,CB,CDNS,CHD,CI,CL,COP,COST,CRM,CSCO,CVX,D,DE,DG,DHR,DLTR,DUK,ED,EIX,ELV,EMR,EOG,ETN,EXC,FANG,FAST,FTNT,GE,GILD,GOOGL,GS,HAL,HCA,HD,HON,IBM,ICE,IDXX,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMI,KO,KR,LIN,LLY,LMT,LOW,MA,MCD,MDT,META,MMC,MNST,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,OKE,ORCL,PANW,PCAR,PEG,PEP,PFE,PG,PH,PM,PSX,QCOM,REGN,ROK,ROP,ROST,RTX,SBUX,SCHW,SLB,SNPS,SO,SPGI,SYY,TFC,TGT,TMO,TSLA,TXN,UNH,UNP,V,VRTX,WEC,WMB,WMT,XEL,XOM,XYL,ZBH,ZM
2024-06-18,216.58,163.06,280.33,514.71,227.83,240.51,84.41,156.99,293.29,427.32,183.74,298.9,82.02,181.31,224.47,38.61,226.59,3927.18,762.32,38.59,406.75,,58.39,316.73,258.41,320.39,107.81,329.66,93.14,106.74,863.54,228.78,43.91,146.88,47.17,373.46,122.95,253.31,108.85,97.07,87.41,67.03,526.68,105.46,115.25,319.72,33.81,183.05,31.42,60.88,162.08,62.17,176.29,440.33,32.74,332.49,344.64,206.7,165.0,134.7,501.08,30.79,599.03,429.05,232.53,141.35,189.28,31.3,18.82,60.75,51.2,434.16,880.97,447.98,222.12,443.84,248.12,77.31,502.84,207.28,49.01,169.49,124.08,94.02,446.29,150.9,67.1,675.63,722.86,131.1,75.68,139.36,160.01,103.67,70.48,160.26,24.86,161.94,502.39,94.35,133.02,221.94,1043.62,253.51,547.77,148.38,102.42,79.04,71.75,43.05,611.41,75.08,430.92,70.73,33.97,139.41,567.71,186.56,189.68,481.62,216.44,269.34,473.4,75.4,40.07,66.94,51.29,105.36,137.91,105.83,57.13
2024-06-20,212.93,163.76,309.13,527.67,228.5,243.56,84.2,155.82,295.3,431.68,182.91,295.84,82.36,177.75,225.43,38.83,220.94,3964.18,765.34,38.15,407.25,,58.44,318.7,260.74,328.79,108.42,328.92,94.18,106.28,866.83,231.13,44.31,147.03,47.41,374.98,122.5,248.81,106.59,96.61,87.51,67.12,519.83,106.82,115.23,323.83,33.53,183.74,31.46,58.6,163.64,63.0,174.52,448.59,32.26,335.89,343.71,209.01,168.96,134.12,502.13,30.37,605.74,435.99,233.13,140.69,191.02,30.85,18.81,60.63,51.95,433.63,886.93,448.18,221.42,447.82,244.53,76.57,500.29,208.4,48.44,169.14,123.23,94.62,442.9,156.14,68.94,681.8,742.0,139.76,76.43,143.41,159.74,103.32,71.22,159.91,25.06,163.24,500.11,96.37,131.09,219.38,1035.58,255.19,555.97,146.76,102.48,77.88,71.54,43.21,622.93,75.58,433.01,70.21,34.63,137.28,559.02,184.68,188.96,471.14,217.35,271.22,466.18,75.31,40.48,66.67,51.25,106.21,138.37,104.37,56.12
2024-06-21,209.41,165.22,301.67,530.31,227.63,244.3,84.32,161.75,303.34,437.59,187.8,295.67,82.43,167.12,227.95,38.9,227.35,3951.87,767.0,38.82,409.82,,58.23,324.06,264.26,319.43,108.21,328.94,94.38,108.45,862.18,238.79,45.45,149.99,47.65,371.25,124.25,248.27,108.01,96.64,87.6,67.7,526.29,106.34,118.19,318.67,33.73,187.68,31.63,58.28,163.17,69.31,176.15,449.26,32.59,336.92,346.48,211.35,168.86,135.44,497.72,30.66,620.97,436.08,236.25,143.22,191.33,31.15,18.97,60.41,49.5,437.9,879.64,455.15,222.28,448.94,252.35,77.55,501.73,210.95,48.9,171.13,125.92,94.31,443.98,136.89,71.23,683.26,739.94,127.08,77.8,141.83,157.92,102.96,71.64,161.33,25.59,162.37,503.68,96.12,133.88,207.21,1044.82,255.66,560.82,146.79,103.03,78.05,71.58,44.4,613.6,76.39,435.52,70.54,34.79,139.06,556.89,182.3,189.43,475.46,221.08,275.17,464.39,76.62,41.63,67.57,52.01,108.13,137.56,105.49,58.0
2024-06-24,206.75,163.72,300.03,532.1,227.15,239.67,84.38,159.75,300.31,436.42,189.33,296.13,82.79,162.35,228.51,38.82,225.74,3958.34,771.76,39.51,410.7,,58.13,322.91,262.64,317.52,107.5,336.15,95.36,108.85,845.63,241.39,45.83,149.48,46.98,370.08,125.27,253.34,107.0,96.35,87.43,67.38,531.25,107.1,117.98,317.84,33.37,186.28,31.7,58.4,162.77,68.78,179.29,441.98,32.95,338.15,348.5,210.78,169.86,136.58,494.4,30.94,625.81,432.78,234.31,144.3,192.4,31.43,18.85,61.2,49.1,439.22,883.93,456.91,223.34,451.66,253.06,79.09,497.5,210.42,49.02,169.02,126.98,93.73,446.38,141.65,70.4,685.0,742.0,123.2,76.33,138.16,159.37,102.52,70.86,161.61,25.75,163.61,502.34,96.41,132.23,202.46,1057.08,255.32,556.6,148.29,103.57,78.05,72.34,44.66,599.26,75.89,437.33,70.69,35.36,141.96,563.77,184.97,190.01,479.8,221.6,273.33,472.72,75.54,40.53,67.36,51.84,107.88,137.21,107.03,58.61
2024-06-25,208.18,164.65,302.6,526.2,227.18,240.89,84.71,160.73,309.25,434.28,186.81,296.05,82.4,158.21,227.7,38.83,225.48,3985.88,777.51,39.53,414.0,,59.2,321.59,263.37,310.0,105.79,337.93,96.34,111.24,844.95,239.99,45.62,152.21,47.41,368.86,125.78,254.52,106.89,97.56,88.0,68.35,533.95,107.29,120.21,318.1,33.93,191.87,31.37,58.44,158.29,68.43,178.75,450.02,33.28,339.28,338.16,212.37,169.99,137.12,493.49,30.51,624.27,431.12,234.46,144.47,192.67,31.51,19.16,62.12,48.67,438.47,885.71,458.72,221.42,455.18,254.16,78.54,495.35,211.86,49.51,170.0,128.77,93.79,444.84,139.3,71.44,673.44,745.0,121.16,77.32,137.17,158.68,102.44,72.38,162.17,26.17,163.49,503.26,98.15,133.51,198.77,1065.18,262.2,561.03,147.91,99.3,78.05,73.27,45.67,597.69,76.64,442.58,71.93,35.53,143.39,563.0,184.4,189.38,481.55,219.83,274.85,478.3,76.5,41.48,66.49,52.11,110.27,136.21,106.91,57.71
2024-06-26,210.52,162.91,294.68,528.58,225.45,240.49,83.37,160.6,307.27,430.27,186.92,290.0,81.0,157.96,226.89,38.23,221.79,3957.42,772.44,39.61,410.02,,59.23,319.86,259.66,310.03,102.97,332.64,95.43,111.71,848.33,239.69,45.41,151.58,46.74,364.16,124.96,251.58,105.13,96.22,85.93,67.18,524.62,105.49,121.25,316.52,33.46,192.13,31.1,58.17,157.29,67.03,181.75,446.05,33.58,336.88,331.47,209.15,166.25,135.14,489.42,30.45,623.11,441.25,229.79,141.59,192.05,30.83,19.19,61.6,48.32,434.33,897.86,455.0,211.33,449.49,250.76,76.9,504.92,206.46,49.65,172.07,129.02,94.36,445.58,142.25,70.69,672.41,754.0,126.09,77.5,137.66,161.0,101.96,71.21,160.06,25.72,160.99,497.54,97.64,135.18,196.0,1064.06,258.25,555.95,146.56,98.85,77.08,72.55,46.03,597.44,75.22,443.11,71.68,35.09,141.01,554.99,186.54,188.29,475.52,219.0,270.94,471.72,75.3,41.26,66.71,51.8,110.54,134.13,106.71,57.79
2024-06-27,213.69,163.87,299.67,533.21,223.17,243.45,83.69,157.18,301.99,426.95,195.01,288.77,80.2,157.41,226.65,37.77,223.43,4008.84,767.91,39.92,410.26,,59.49,319.65,257.51,311.44,103.45,331.03,95.58,110.55,853.3,243.19,45.14,149.89,46.97,368.35,124.24,251.34,103.45,96.36,86.64,67.57,526.48,104.62,120.75,310.01,33.46,192.22,30.64,58.31,159.5,66.98,183.29,440.54,33.18,337.03,334.76,209.89,166.09,135.68,487.44,30.23,634.1,442.1,231.63,142.17,192.04,30.62,18.9,62.23,48.26,435.2,897.39,456.83,214.34,445.34,252.08,77.39,512.5,207.36,50.49,171.89,127.68,93.1,448.74,135.04,71.49,679.35,758.21,124.06,77.19,137.42,165.0,99.86,71.03,160.77,25.22,162.38,495.97,98.34,135.66,192.64,1068.27,262.69,556.05,146.76,99.38,77.13,71.77,45.19,600.31,75.64,446.76,69.76,35.26,140.76,554.91,195.17,187.18,476.06,219.57,266.57,476.77,75.57,40.85,67.6,52.07,111.12,135.12,107.13,57.41
2024-06-28,214.77,162.63,298.24,549.7,224.3,243.04,85.43,160.23,303.9,423.32,197.73,291.66,80.64,157.79,226.12,38.79,229.5,3963.19,767.75,39.24,408.25,,60.0,322.08,255.33,308.46,102.83,333.53,95.56,111.91,846.87,251.63,45.89,150.68,47.22,372.93,127.01,248.82,105.04,96.93,86.95,67.96,534.25,106.84,120.84,308.76,33.37,194.44,30.71,60.03,158.96,66.68,183.43,440.85,33.01,338.89,333.31,209.73,165.83,136.28,493.76,30.56,646.92,444.74,231.18,141.43,194.54,30.76,18.96,62.08,48.5,434.66,905.12,457.97,214.95,441.44,251.63,76.84,515.39,206.6,50.4,171.16,125.31,93.74,449.62,132.09,71.09,679.0,775.43,124.54,77.67,137.61,170.0,100.33,71.11,159.49,25.6,160.94,500.68,97.7,135.77,191.79,1051.9,263.17,557.93,144.17,98.82,76.81,72.98,45.94,596.82,75.46,443.38,70.0,36.21,142.49,551.13,199.55,188.62,487.17,219.88,265.27,473.21,76.0,40.93,67.18,52.1,111.96,135.05,107.56,58.67
2024-07-01,211.1,163.85,298.42,551.37,222.87,248.62,85.02,161.25,303.55,424.63,193.49,293.25,80.69,159.01,229.15,38.96,231.41,3946.67,773.96,39.18,408.09,,61.57,328.55,254.47,307.75,102.93,324.77,94.82,111.56,849.11,256.24,45.82,150.33,46.83,369.86,127.95,248.67,106.87,97.07,86.74,68.07,532.96,109.1,122.87,312.27,33.45,195.68,30.63,60.43,159.37,66.49,182.15,445.17,33.07,318.57,335.82,208.75,168.35,137.11,486.44,30.72,647.43,445.85,232.89,141.46,197.29,30.6,19.07,62.21,48.91,433.7,905.57,458.67,214.24,437.63,248.98,76.51,503.23,207.23,50.04,171.2,121.29,94.5,445.25,129.78,69.39,674.89,784.0,123.43,78.12,139.83,169.0,99.68,72.12,159.24,25.75,160.54,508.19,98.13,136.74,195.18,1044.22,269.88,563.03,144.19,98.81,76.09,72.95,46.16,594.79,75.47,445.15,69.28,36.99,143.26,551.65,201.02,188.11,497.36,221.09,261.89,467.94,76.09,41.16,67.2,51.78,111.81,134.66,106.03,59.1
2024-07-02,215.14,161.33,295.67,560.0,220.77,245.84,84.34,157.04,300.55,420.7,197.28,290.58,78.54,162.23,230.36,39.04,231.71,3846.91,765.97,38.82,404.02,,61.22,321.58,250.19,314.06,103.56,321.21,92.93,111.89,841.34,253.16,45.74,150.83,45.93,354.53,126.57,240.9,107.01,96.01,85.99,67.07,526.09,106.1,122.97,305.36,33.42,199.24,29.95,59.66,157.54,66.17,181.17,452.03,32.77,314.94,327.11,207.41,169.7,135.59,477.27,30.67,645.93,436.31,227.86,141.81,199.67,30.34,19.01,61.46,49.5,422.69,896.57,453.64,207.65,431.87,243.95,75.0,499.05,205.65,49.97,173.56,124.02,95.91,449.75,129.19,67.97,673.54,784.98,121.09,78.69,140.76,169.68,97.09,71.22,157.75,26.0,157.62,494.88,97.47,136.81,193.99,1051.09,260.73,560.08,143.68,97.25,75.24,72.24,45.71,601.42,74.75,443.15,67.55,37.21,140.52,537.55,218.89,189.43,485.1,219.84,261.34,469.76,75.15,41.05,66.75,50.94,111.99,129.44,104.9,59.37
2024-07-03,218.98,158.9,299.43,564.29,224.81,248.17,84.54,164.2,301.76,429.65,199.94,294.08,79.3,165.12,233.27,40.04,229.45,3882.33,772.29,38.02,407.16,,62.56,321.83,252.41,315.11,104.25,321.66,93.15,110.6,850.6,255.08,45.5,150.12,46.53,360.36,125.59,239.65,106.85,96.09,85.96,67.46,531.48,107.8,121.72,309.67,33.16,199.81,30.46,61.14,160.57,66.11,183.96,459.4,32.93,316.16,329.06,208.62,172.65,139.68,475.91,30.92,646.2,439.0,231.05,141.59,203.82,30.48,18.93,61.39,49.49,424.29,904.81,453.53,210.71,442.12,242.8,75.46,504.64,207.91,49.2,169.92,123.52,96.84,454.7,131.93,68.87,677.48,793.67,121.62,78.58,141.86,169.73,96.54,71.57,157.19,25.73,158.23,506.09,97.94,135.32,198.32,1039.41,261.53,559.1,142.84,98.82,74.97,73.22,45.71,609.0,75.07,446.62,67.96,37.85,140.34,531.27,234.56,192.48,487.91,220.91,267.13,477.52,75.34,40.8,67.12,51.32,110.42,130.73,105.5,58.27
2024-07-05,220.62,157.58,299.58,570.91,227.51,246.27,84.51,165.97,301.31,427.33,198.65,294.07,78.91,173.58,233.18,39.95,225.03,3906.61,774.26,37.95,406.24,,62.39,325.08,251.65,315.37,104.52,318.83,93.42,111.06,860.11,260.78,45.19,149.75,46.94,358.11,121.59,239.73,106.03,96.36,85.81,67.67,522.07,107.49,121.76,315.46,33.36,200.17,30.3,60.62,161.92,64.54,184.96,457.87,32.82,322.88,324.88,208.19,170.57,139.59,476.26,31.2,649.9,437.94,230.46,141.17,202.44,30.57,19.02,61.53,49.7,427.05,892.32,453.03,207.65,443.89,245.24,75.21,509.85,209.47,49.09,170.35,122.4,97.0,456.11,136.06,69.91,682.51,788.42,127.34,79.01,143.05,170.49,97.94,71.91,156.92,25.58,159.01,506.25,97.33,135.25,201.42,1024.64,260.9,554.3,142.68,98.42,74.39,72.85,45.87,611.9,75.28,448.12,67.68,37.1,139.59,536.9,249.81,194.3,479.94,220.13,267.06,472.14,75.19,41.15,67.47,51.02,110.75,131.0,105.84,58.69
2024-07-08,226.03,159.33,295.21,573.18,228.26,246.1,84.71,174.9,301.63,427.44,200.04,295.69,79.25,168.58,233.69,39.63,226.47,3902.47,773.73,37.86,411.27,,62.2,323.89,251.36,320.0,105.45,314.46,94.61,108.58,882.23,259.45,45.11,146.66,46.85,355.1,125.33,238.2,107.0,96.79,86.28,68.04,522.56,108.56,119.35,315.94,33.05,196.21,30.54,60.98,159.5,65.74,188.98,458.04,32.14,318.51,327.97,207.53,171.23,139.56,486.46,32.82,655.44,442.04,228.29,141.78,200.54,30.47,18.99,61.78,50.75,431.22,911.65,450.79,209.9,446.05,245.98,75.57,540.5,210.46,49.59,165.66,122.66,96.74,463.0,130.68,70.06,687.0,763.5,127.45,78.48,142.86,170.08,97.11,71.86,157.33,25.85,160.89,502.51,98.22,132.79,202.78,1036.64,258.53,555.35,144.63,98.58,74.48,73.17,44.73,621.65,75.46,450.97,68.12,36.63,146.66,539.69,247.71,194.31,480.12,219.5,268.3,473.0,75.32,40.9,69.19,50.76,108.6,133.24,106.85,58.19
2024-07-09,226.87,159.79,293.86,573.05,229.81,243.17,83.83,177.97,301.88,420.55,199.4,296.95,79.37,173.68,232.45,39.78,227.71,3973.94,776.58,38.02,409.42,,62.68,322.11,249.43,319.44,104.13,316.54,94.9,107.55,879.3,254.59,44.77,146.35,46.94,349.83,125.96,240.61,106.41,96.93,85.33,68.0,519.0,107.52,119.19,315.96,32.81,194.84,30.5,60.26,162.65,65.0,189.39,456.03,32.07,314.24,330.97,207.33,172.38,139.74,482.73,34.8,654.44,447.62,227.5,141.07,201.11,30.38,18.95,61.27,50.81,428.82,922.73,449.84,210.85,444.09,241.56,74.99,531.93,210.31,50.19,160.44,121.15,97.49,463.45,131.14,69.97,690.0,750.96,130.31,78.19,143.22,169.5,97.22,72.44,156.49,25.69,161.55,503.31,98.84,128.36,202.04,1052.92,260.1,554.4,145.63,98.18,72.82,72.02,44.62,616.4,75.16,455.47,67.74,36.15,142.93,536.34,251.0,196.63,479.28,217.32,265.07,485.0,75.31,40.7,69.19,50.45,107.37,132.54,105.65,57.15
2024-07-10,228.23,160.2,291.71,564.71,230.5,243.68,84.81,179.99,307.15,430.12,200.0,292.98,79.7,172.63,234.03,40.29,229.85,3949.42,784.65,39.03,410.81,,64.09,319.72,251.57,315.21,103.88,323.72,94.54,107.44,882.84,249.73,44.83,145.87,47.38,344.45,125.68,239.13,104.43,97.57,86.18,68.35,520.41,107.78,120.89,314.54,33.25,195.92,30.3,60.5,161.83,65.71,188.24,462.8,31.87,316.83,330.67,206.85,171.41,141.41,478.53,34.22,632.61,441.69,227.79,142.61,201.61,30.23,19.09,60.94,51.23,427.74,930.2,448.54,212.41,432.12,241.33,74.99,528.98,208.06,49.83,158.49,121.77,99.34,457.71,132.48,70.17,685.02,740.56,133.99,78.45,139.27,168.5,97.31,73.73,156.15,25.64,160.84,501.57,97.92,127.86,204.25,1054.26,255.27,548.03,145.24,98.82,71.21,73.32,43.85,609.15,75.86,458.03,67.54,36.96,142.4,531.51,262.8,195.57,481.84,217.38,257.25,487.34,75.52,40.87,69.39,50.82,107.18,132.26,104.68,56.7
2024-07-11,230.31,160.26,291.55,564.0,234.73,247.82,85.49,184.07,311.94,435.08,200.09,293.64,82.66,174.48,236.31,40.77,234.5,3968.14,800.52,39.4,413.99,,64.02,323.54,253.86,320.0,103.56,321.26,94.73,109.12,886.18,251.12,44.95,148.27,47.83,348.0,125.0,242.43,102.86,99.31,87.14,69.23,523.23,109.8,121.22,324.83,33.55,196.35,30.98,59.63,164.13,66.09,188.93,470.14,32.14,313.6,342.52,210.57,172.43,143.83,486.18,34.81,634.49,444.74,231.29,144.86,201.68,30.18,19.21,60.86,51.47,429.7,927.74,448.1,220.26,429.53,245.46,75.57,529.08,211.14,49.74,158.13,123.44,101.02,459.46,135.73,71.37,672.49,746.0,135.71,78.6,140.89,168.51,98.02,74.36,153.51,26.52,161.23,518.58,98.88,129.21,205.5,1062.99,262.83,549.93,147.01,98.45,70.58,73.93,44.12,620.0,76.12,463.52,67.89,37.74,141.96,538.0,263.3,198.0,488.48,219.83,260.24,491.33,75.88,40.93,69.47,51.06,107.68,135.62,106.13,56.06
2024-07-12,227.85,163.24,295.65,555.1,234.32,249.12,87.94,182.02,317.58,436.29,194.8,296.75,85.36,169.18,236.4,40.5,237.98,3919.53,811.69,39.22,420.23,,64.43,328.39,256.11,313.09,102.89,327.7,95.36,110.94,845.52,250.15,45.53,149.38,49.37,359.43,128.88,244.64,107.08,100.87,88.8,70.87,528.31,112.98,124.46,326.38,34.15,201.06,32.79,58.93,160.84,68.06,184.19,471.05,33.1,316.25,346.64,211.09,173.31,146.09,490.88,33.56,627.59,442.84,236.7,145.27,199.52,30.69,19.33,61.66,51.72,432.16,930.63,450.48,225.64,434.9,248.42,76.32,496.06,214.41,50.5,161.79,125.17,101.75,450.87,131.14,72.83,652.75,749.0,128.22,79.79,141.23,166.01,99.49,74.6,159.16,26.63,161.15,529.02,101.21,133.1,197.32,1089.07,272.01,555.68,149.62,99.9,72.01,75.26,45.46,606.85,77.38,471.29,70.07,38.5,147.25,540.92,235.8,196.36,497.53,224.54,262.43,496.06,77.9,41.41,69.19,52.47,110.15,137.96,107.34,56.61
2024-07-15,235.38,163.08,308.55,560.23,233.13,253.33,86.64,184.45,321.51,441.57,194.56,297.62,86.61,168.08,237.87,40.85,230.06,4003.5,812.27,38.8,425.59,,62.56,332.46,256.79,314.57,102.91,330.68,95.45,110.56,842.5,254.52,46.14,150.13,49.43,359.99,129.03,245.11,106.84,100.88,88.58,70.5,534.0,112.81,125.32,324.99,33.63,198.76,31.66,59.74,159.57,68.2,184.03,470.38,33.45,312.29,350.68,209.99,177.99,147.25,490.8,34.48,636.93,444.0,240.14,145.34,202.64,30.45,19.36,61.98,51.4,435.23,949.7,454.72,228.45,437.81,247.82,75.95,496.93,214.94,50.51,163.2,123.82,100.72,449.85,133.29,72.02,647.5,766.95,130.52,81.23,144.22,166.4,99.18,73.61,160.18,26.75,161.39,534.66,102.0,134.2,198.63,1094.27,279.87,554.61,148.78,100.19,73.07,72.59,45.49,612.56,76.91,475.45,69.78,39.2,147.61,544.81,255.97,196.11,514.52,225.45,263.75,488.45,77.36,41.8,68.6,51.9,110.42,137.04,107.19,57.64
2024-07-16,233.91,162.78,314.19,564.6,234.97,254.8,88.26,179.69,320.13,432.68,195.59,296.76,87.15,170.46,241.52,41.5,221.79,4085.24,806.91,38.35,437.4,,62.87,340.04,258.05,317.24,100.46,327.96,94.77,110.28,843.44,252.3,46.18,150.19,48.87,366.83,123.7,246.7,102.94,102.44,87.74,70.07,535.4,115.43,127.33,326.18,34.23,203.47,33.0,60.15,158.86,68.13,186.46,483.85,34.22,316.27,351.58,211.41,179.24,146.39,484.03,34.14,655.77,440.84,241.98,144.97,205.39,30.64,19.62,61.63,51.09,432.63,949.25,451.83,227.3,444.38,245.24,75.19,499.79,214.95,49.81,161.94,123.69,100.91,450.76,129.81,69.47,661.8,767.85,128.4,80.91,141.59,170.3,100.74,72.66,157.67,26.91,159.88,543.42,101.26,134.49,205.48,1084.89,281.47,555.88,146.3,99.77,70.45,69.24,46.19,619.39,77.86,481.01,69.95,39.57,146.26,547.45,255.31,197.68,524.01,230.73,266.58,493.25,77.13,41.2,69.11,51.81,110.5,136.57,105.63,58.25
2024-07-17,228.38,163.66,321.66,563.93,236.42,248.5,88.74,169.8,319.69,422.04,191.35,297.09,89.8,160.48,246.14,42.61,223.39,4070.44,828.25,39.35,437.85,,64.65,351.94,259.49,305.41,101.34,333.62,95.32,112.25,843.65,252.52,46.19,151.61,49.18,372.78,119.9,251.16,102.95,103.18,88.88,70.54,517.82,116.27,126.65,322.65,34.44,204.17,33.49,58.49,160.61,69.76,182.09,492.67,35.22,315.37,358.01,214.49,179.99,146.95,497.81,35.85,658.82,430.01,247.33,146.77,209.1,31.42,19.38,62.64,52.43,441.56,903.82,457.92,233.77,439.87,253.03,76.07,477.53,215.2,50.97,164.35,121.37,101.84,439.22,122.01,69.67,650.0,740.0,121.31,81.55,139.03,167.46,104.66,72.4,160.2,27.11,162.63,559.35,102.33,135.4,195.44,1090.0,286.43,566.7,147.03,101.68,73.39,65.34,47.4,604.35,78.71,484.91,70.83,39.82,148.76,551.2,252.73,199.29,543.73,238.0,266.5,489.95,78.38,40.97,69.47,52.52,112.81,138.87,106.48,58.89
2024-07-18,229.21,168.43,325.07,564.18,232.49,249.68,89.87,163.41,323.76,416.33,189.59,297.56,88.16,157.1,248.11,42.58,226.0,3971.27,817.35,40.53,445.62,,65.34,349.52,263.99,289.36,102.36,337.03,96.55,112.78,845.06,250.67,46.86,154.23,49.27,377.48,120.78,248.33,107.89,103.12,90.25,71.31,499.49,115.1,127.63,309.25,34.94,204.65,33.81,60.48,156.36,70.33,181.05,489.26,35.41,319.96,361.19,215.45,181.15,147.43,489.03,34.74,657.42,425.0,245.12,150.69,210.89,31.98,19.57,62.96,53.35,440.01,900.86,462.31,236.21,446.18,252.11,78.51,473.38,213.82,50.55,163.37,121.21,103.23,440.96,119.94,68.94,656.6,738.34,121.81,81.04,137.92,164.63,105.07,72.52,162.78,27.56,163.65,548.16,103.21,134.97,189.61,1088.39,274.99,567.92,146.19,102.84,72.65,62.02,47.42,576.3,78.4,484.38,72.39,40.75,149.52,549.89,251.09,198.99,554.04,237.22,270.32,488.37,79.06,40.97,69.96,53.19,113.98,136.78,109.48,59.0
2024-07-19,223.77,167.67,326.73,557.05,236.24,242.95,90.41,154.86,323.22,413.96,181.14,300.26,87.73,160.02,239.2,41.83,225.67,3907.71,815.88,40.71,442.67,,62.81,348.39,265.96,280.83,101.64,337.63,96.86,113.61,832.21,247.2,46.81,155.42,49.43,377.91,119.1,243.71,106.71,103.67,91.39,71.62,500.27,115.29,128.28,308.1,34.9,202.63,33.5,58.12,158.64,71.21,178.02,479.07,33.35,321.63,357.8,213.25,180.85,146.92,475.56,34.35,634.68,449.43,244.2,151.57,206.56,31.96,20.2,63.77,53.84,439.85,861.76,467.22,233.72,448.64,254.42,79.62,474.44,215.4,51.09,162.04,121.21,101.47,429.8,116.15,69.84,660.64,744.69,120.31,79.89,136.92,165.98,105.56,72.25,164.3,27.59,163.83,544.98,104.1,133.75,187.57,1069.23,269.16,569.39,143.43,102.35,72.84,61.8,48.11,565.71,79.15,481.89,72.76,40.61,146.27,539.39,247.79,199.51,556.61,239.33,268.37,490.73,79.72,42.07,70.48,53.96,114.59,137.05,111.01,58.83
