Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,SPY,BRK.B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2021-02-09,136.51,241.91,14.3995,165.8005,104.2,265.65,285.3333,,,324.54,138.98,206.72,207.7,51.39,336.5,47.077,165.1,280.1,129.3,75.07,359.5,106.02,491.0,140.8,239.79,547.8,91.0,48.29,256.45,91.7,211.27,49.92,32.9,493.76,59.1,258.05,238.81,174.25,83.72,34.87,203.01,73.76,203.95,147.68,85.8,299.8,592.0,216.0,2086.92,177.34,72.39,256.79,339.0,117.0172,105.6,57.6168,197.0,727.75,316.57,153.2,117.96,62.8,386.72,49.04,84.2,303.0,63.505,276.48,135.06,31.886,412.5,498.0,60.5,67.7,267.77,235.65,206.05,,159.8,496.04,179.25,55.79,127.65,63.8,52.9699,330.25,113.77,165.57,225.28,113.76,212.51,25.89,46.68,59.03,75.31,49.0301,43.4,22.54,15.0,19.98,69.54,193.8,198.1411,120.6,107.19,34.0,76.94,33.29,79.61,45.5,81.95,120.54,86.42,407.34,278.7,203.92,247.13,23.79,64.5133,101.06,61.26,60.9492,73.83,93.3,80.57,44.0,58.98,71.52,85.46,57.75,62.6
2021-02-10,136.5,244.64,14.3435,165.5,104.0515,271.05,282.5333,,,332.0,139.65,206.58,206.13,50.7,333.6,47.658,167.2,277.81,129.0,75.6,359.56,106.45,498.55,140.55,237.24,560.66,91.0,48.6667,258.02,91.11,216.48,49.75,33.01,489.5251,58.79,255.3,236.5411,174.13,84.44,35.09,202.0,74.74,204.65,147.0,85.63,301.45,582.0,214.15,2116.3,178.3,73.05,262.82,344.4569,117.5908,106.65,57.368,198.56,733.0,317.55,154.55,118.59,63.98,395.42,46.24,83.72,305.5,65.4783,279.49,141.68,31.992,430.03,492.0,60.3,67.7,270.21,238.85,210.8929,,160.0,505.2823,176.41,57.17,126.71,63.32,53.45,334.96,114.46,164.6057,228.5551,113.9024,215.23,26.12,46.06,58.04,75.0,48.75,43.1,22.32,14.69,19.98,67.4,194.14,203.7,120.61,110.0,33.78,76.74,33.7,78.72,45.4704,82.9118,121.19,85.9395,403.9157,275.7868,203.0,246.6334,23.6441,67.3333,101.1435,61.3482,60.75,73.54,93.2771,79.88,43.91,59.09,71.8,86.13,57.7,62.1
2021-02-11,135.6,244.0,14.9625,164.85,104.65,271.67,272.1333,,,334.18,139.3,206.21,204.4,50.87,339.5,47.0,167.0,278.39,128.47,75.31,355.7501,105.01,493.5,137.0,236.82,564.45,92.1,48.08,258.0,92.59,214.8,49.66,32.82,487.37,58.82,252.93,237.19,175.5,84.25,34.8,202.16,74.1001,205.11,145.97,86.1,303.5404,589.0,212.69,2141.76,176.0,72.51,263.0,342.5,116.5679,106.0,56.9688,197.72,727.85,314.69,155.01,117.44,63.11,399.68,47.18,83.25,304.49,65.8333,279.04,139.17,33.0,432.2,493.69,60.0,66.9,278.5839,239.91,212.4,,160.51,519.3,175.82,56.0943,128.23,63.45,53.69,334.35,111.44,165.25,228.9,113.34,215.01,26.5,46.85,60.22,76.76,49.81,44.65,22.98,14.8,20.26,70.6,192.5,203.0,120.75,110.59,34.17,76.26,33.59,79.39,45.38,83.66,121.76,84.88,402.77,275.58,206.0,245.9,23.9,67.0333,101.99,61.05,61.08,73.15,92.81,80.0,43.32,58.77,72.53,85.15,58.53,62.35
2021-02-12,134.73,243.78,15.3008,162.7,104.1,270.39,268.6733,,,332.0,138.99,210.0,202.13,49.15,343.2,47.58,166.19,277.48,128.22,74.94,352.38,104.0,495.99,135.5,240.0,552.0,91.0,47.99,258.11,92.3,215.3772,50.2,32.75,495.3678,60.32,252.04,234.69,178.5,84.0,34.55,201.91,73.48,207.99,145.61,84.12,302.43,583.02,211.0,2126.35,175.7,71.2002,266.42,339.81,115.5832,105.73,56.6192,198.34,717.02,314.05,158.3,118.87,62.46,410.3,47.42,86.21,299.13,65.185,286.59,143.52,32.5206,432.77,492.5,59.72,66.6,278.77,240.5,209.11,,161.25,530.01,175.0,55.93,128.1,63.08,52.68,340.0,111.09,164.46,228.85,112.78,214.0,26.07,45.99,59.39,76.85,49.63,44.2,22.3733,14.55,19.33,67.44,190.51,200.0,120.29,108.6827,35.46,76.0,33.4,78.65,44.98,82.54,123.53,84.58,397.51,272.3,202.0,244.84,23.54,65.6667,98.0,61.0,60.47,73.2,90.43,78.95,42.75,58.21,71.88,84.0,58.15,61.57
2021-02-16,135.85,245.5,15.075,164.15,105.4,271.7,271.5667,,,329.01,142.95,210.04,207.5,51.78,343.0,48.874,167.0,278.75,128.59,75.42,355.0,105.3,501.98,135.2,242.5,559.5,92.74,48.5633,257.65,94.1,215.45,50.93,33.75,512.0,62.18,253.72,236.25,181.69,83.8,34.98,204.2,75.77,213.71,149.09,86.36,309.69,593.0,215.99,2141.56,176.81,72.95,271.58,340.39,116.587,105.32,58.9128,199.47,728.67,315.62,162.62,119.99,63.3,417.13,47.69,89.01,307.85,66.3333,296.22,146.14,32.8638,434.98,490.0,60.35,66.89,280.0,247.66,209.5,,161.78,542.87,174.11,58.67,129.95,64.35,54.5,339.79,111.95,165.0,227.98,112.8,219.75,27.26,47.95,62.14,78.31,50.39,45.9,23.06,15.0,20.6,70.16,193.13,200.0,119.46,108.74,35.57,76.5,34.04,78.62,46.0,83.43,125.0,85.79,397.98,278.85,203.99,250.99,23.86,65.42,99.12,60.38,60.0063,72.14,90.6899,78.8899,42.2,58.27,70.71,83.05,58.0,61.68
2021-02-17,132.66,243.13,15.2813,163.45,105.54,273.7,262.2,,,324.65,144.1,207.9,205.47,52.12,340.5,48.358,165.88,276.15,128.239,74.6,353.18,105.49,495.41,135.0,246.8,558.0,95.55,48.6333,256.65,91.13,214.74,50.35,34.18,498.0,62.1,250.13,234.5,180.77,81.51,34.7,203.5411,75.6137,213.8836,146.65,86.1999,312.05,580.0,210.0,2183.39,173.85,72.55,262.3333,336.0,114.7897,105.84,59.1616,203.0,732.0,313.37,161.13,117.77,62.14,418.02,46.35,87.39,306.1,65.915,287.96,146.44,32.836,442.89,481.58,59.87,65.0,277.5,241.0,203.169,,160.4497,535.9,173.71,61.0,130.6,64.13,55.0,335.36,112.63,164.6418,227.2129,116.56,219.16,26.85,49.24,63.49,79.98,51.91,45.95,23.23,15.11,20.59,71.093,190.59,202.9999,119.34,107.5965,35.4,76.08,33.9,78.2289,46.175,81.67,124.57,85.11,383.3,274.89,199.42,250.06,23.3034,64.5933,98.6509,58.83,59.5576,71.37,88.6937,78.47,41.62,58.03,70.12,81.2203,56.95,60.44
2021-02-18,129.75,242.83,14.7525,164.0,105.45,271.55,261.52,,,325.72,144.25,206.05,204.5,52.5,335.75,47.959,164.56,280.5,128.7,75.51,358.5,107.0,485.0,134.3,247.0,543.8,96.17,48.9967,256.43,89.05,213.36,50.14,34.3,498.65,61.34,248.68,235.8,177.23,80.65,34.74,201.41,75.59,209.22,143.86,86.04,312.7,576.96,212.3792,2190.03,177.13,72.75,257.94,336.5,114.5315,103.82,59.0616,201.99,716.43,311.13,158.44,118.6899,61.98,413.0,45.9,85.44,299.0,65.3333,276.0,141.0,33.163,425.5,480.0,60.7,65.02,274.78,240.0,207.99,,157.69,537.04,175.21,61.3,128.2,64.5,55.26,337.0,112.74,165.29,228.01,117.51,215.75,26.73,49.35,63.05,80.3,51.4696,45.99,23.15,15.1,20.4,68.8,191.01,201.48,118.75,107.89,36.92,74.25,34.12,78.42,46.06,82.23,123.9,84.5,385.85,271.5,197.91,247.0,23.42,63.8067,97.85,59.2,60.0,72.2,89.6,78.5,42.12,57.98,70.16,82.24,56.15,60.74
2021-02-19,130.13,243.88,14.975,166.8,105.9,269.82,264.7733,,,328.62,146.33,209.8,201.21,51.73,338.44,48.889,165.91,283.5,129.65,75.8,358.55,106.99,489.0,135.74,249.78,548.2,95.5,46.22,257.62,89.26,215.41,50.81,34.35,490.2789,61.59,249.9,232.64,178.86,81.2,34.67,204.6,75.27,208.04,144.12,86.65,311.0,577.83,211.0,2273.0,177.61,73.15,257.6633,338.12,116.1568,105.15,58.1648,200.32,709.0,308.0,160.0,115.61,62.2,418.0,46.35,89.47,301.61,66.0017,272.61,141.12,33.862,419.01,478.25,61.15,64.91,277.7,240.0,205.65,,157.02,558.0,175.06,62.21,128.89,64.05,56.25,339.13,114.49,165.82,228.54,118.36,215.75,25.59,47.32,60.05,79.0,50.8572,44.81,22.35,14.84,19.46,64.6,191.41,203.7324,120.3,108.28,38.76,75.23,33.81,78.98,46.5,83.12,125.09,84.38,397.3199,271.04,200.77,246.38,23.72,63.2333,97.52,58.68,59.76,72.75,89.41,80.5,42.2856,58.55,70.0,83.83,55.75,62.6
2021-02-22,127.84,237.51,14.7435,160.9265,103.255,258.4,252.9633,,,322.7,146.86,203.27,200.0,52.07,329.0,47.8,161.5,278.67,127.0,74.02,353.6837,104.72,473.05,132.73,243.8,533.24,95.89,45.9533,252.4,87.97,212.0,49.9,34.35,478.03,62.38,250.98,232.45,177.0,78.14,34.45,202.0,75.75,208.0,143.35,86.29,314.24,565.04,207.0,2278.0,177.85,72.1,250.5967,332.0,113.2983,102.42,58.8128,208.12,707.0,329.01,162.22,112.79,61.05,408.0,45.24,89.98,300.0,65.5,268.74,138.92,33.736,407.15,468.0,60.4,63.62,275.17,231.19,202.94,,155.63,544.13,177.37,62.99,130.95,65.13,57.09,339.24,113.36,164.09,228.08,116.65,223.46,26.15,48.38,61.98,81.63,53.0,45.8,22.65,14.81,20.19,66.0,188.56,203.0,118.02,107.8,37.18,75.83,34.0,77.11,45.075,81.58,127.42,84.01,386.93,279.98,200.13,246.34,23.52,62.8467,99.09,59.56,59.3,71.2,88.47,79.1,41.11,57.68,67.6,82.59,55.22,61.6
2021-02-23,122.29,231.04,14.018,155.75,100.6155,256.0,218.0333,,,327.0,149.05,205.19,200.0,54.28,333.32,46.289,161.75,273.5,126.5,74.78,349.25,105.7,460.12,131.85,231.0,527.64,99.1,45.78,250.58,82.2,211.31,50.5,35.01,462.77,60.24,248.08,231.46,174.0,74.01,34.01,203.22,77.16,207.5,135.3,86.5,316.26,544.15,209.07,2352.0,170.0,72.0,246.6633,338.0,114.9618,101.7,60.6568,217.4,700.51,332.03,157.88,114.79,63.73,395.09,45.32,84.28,292.04,62.75,252.77,136.0,33.232,376.0,454.01,60.05,64.12,280.24,224.98,204.9577,,161.06,536.0,175.21,62.94,135.69,65.39,59.07,331.91,111.0,169.82,229.79,118.39,225.88,27.44,50.72,65.88,84.32,54.93,46.1,23.15,15.05,21.1,68.0,188.0,199.45,121.09,104.76,37.07,78.41,32.7,76.9503,44.645,81.01,129.0,85.5,386.11,281.99,201.64,243.5,23.05,62.6133,99.91,61.79,59.3,71.13,88.0,76.77,40.5,57.15,67.26,82.64,55.36,60.44
2021-02-24,126.3,233.8,14.225,160.1,103.35,266.0,242.6667,,,330.95,149.72,212.59,202.53,55.05,351.53,47.1,160.6,270.0,128.0,74.7,343.99,106.62,472.0,132.62,236.54,544.74,100.0,45.2367,254.36,85.95,211.52,50.7,35.68,460.0,61.14,261.99,232.0,173.02,75.7,33.93,205.04,77.88,207.0,138.64,86.5,319.29,558.92,217.13,2343.77,168.6,74.29,247.6667,347.2,115.2964,101.63,63.0496,221.5,708.0,338.44,157.73,119.33,64.5,390.0,45.52,89.25,290.25,63.6667,253.21,132.37,33.6698,391.98,468.1,60.9,63.56,279.1,224.5,212.67,,162.08,531.0,174.0,63.22,137.09,66.95,59.0,326.0,112.23,169.21,230.95,118.15,226.25,27.6,51.95,68.4,86.288,56.1,46.09,23.94,15.2,20.94,68.7,187.55,195.3001,120.26,102.82,37.32,78.91,33.16,77.65,44.16,80.29,131.14,87.4,387.07,285.92,201.5,245.64,23.4,62.1133,99.17,61.94,59.1,72.8,89.11,78.09,40.74,57.47,67.66,83.62,55.69,60.7296
2021-02-25,124.43,232.51,14.2223,156.9995,103.5005,261.75,244.6667,,,334.37,155.0,218.94,204.6,57.1,366.0,48.013,164.76,261.0,127.66,74.83,343.16,108.8,472.0,132.09,239.08,548.48,104.0,44.63,258.98,86.14,213.24,50.79,36.75,460.0,62.5,253.01,229.11,177.38,74.19,33.92,210.25,80.5,210.18,140.0,87.6,334.0,547.58,216.21,2440.0,163.08,77.19,251.62,346.0,117.7725,104.23,65.8408,222.48,714.23,345.66,159.46,118.55,64.53,408.25,45.8,91.2,294.81,61.0867,260.0,138.28,33.888,380.0,458.0,62.7,63.35,281.84,224.0,214.38,,162.95,529.86,176.71,64.44,140.6,68.98,60.55,331.49,111.46,170.32,233.43,119.14,233.28,29.38,54.67,72.5,87.65,57.19,47.0,23.91,15.69,22.4,74.7,186.95,192.0,122.62,100.0,37.85,81.04,32.73,76.6,44.01,79.46,133.0,88.99,377.94,296.1,203.18,247.03,22.95,62.3533,100.97,61.43,58.5,71.78,87.4,78.97,40.28,56.09,66.76,81.78,56.49,59.97
2021-02-26,121.0,229.08,13.4898,152.8,100.9135,254.5,223.7333,,,328.91,150.93,213.67,203.8,54.86,354.62,46.2,162.85,253.17,127.0,74.2,330.01,106.99,456.45,130.03,225.0,542.01,101.31,44.0,255.24,82.2,207.79,50.15,35.84,453.0,60.16,246.29,227.52,170.0,74.0,33.85,204.82,78.45,208.65,135.39,86.48,328.25,528.81,211.19,2275.0,157.77,73.32,246.9833,339.14,117.0076,102.86,63.448,220.9,694.0,346.95,152.76,117.5,65.28,387.0,45.65,88.14,279.0032,60.0,244.25,138.18,33.576,361.0,450.0,61.97,62.78,277.26,219.03,209.34,,165.24,524.0,174.67,63.6,136.68,67.19,58.25,332.04,112.11,165.2,228.5,117.92,224.1,28.32,52.88,69.03,84.03,54.63,44.89,23.3,15.29,21.8,68.4,185.0,188.68,119.2,98.88,37.29,80.25,32.44,76.66,43.635,79.89,130.39,87.01,381.8,289.17,202.95,246.5,23.295,61.2467,99.95,60.57,58.06,71.0,87.01,76.6,39.02,55.9,67.34,82.01,55.9,59.9
2021-03-01,124.0,236.0,13.95,157.249,102.353,261.8,232.55,,,335.58,149.06,214.36,206.75,55.3,358.4,47.533,163.99,261.0,124.41,73.45,336.99,109.2,465.0,130.8,221.8,547.34,102.12,43.9167,251.02,86.18,208.5,49.53,35.29,455.2,61.48,246.0,226.09,175.0,75.0,33.82,204.03,77.91,210.91,139.5,84.9,323.36,540.0,214.01,2372.99,161.76,73.3,249.68,335.0,115.1052,109.28,63.5976,218.05,702.0,357.0,157.43,117.99,65.01,396.33,45.54,93.75,281.37,60.6512,249.34,142.5,34.302,384.0,455.75,61.8,61.66,273.1,223.2613,211.05,,165.02,529.0,175.1,62.11,136.58,67.0,57.58,331.52,110.96,164.19,228.92,115.62,223.76,28.6,52.5,65.49,83.64,55.55,45.0,23.32,14.86,22.16,71.64,184.79,190.55,117.76,99.99,36.85,80.0,32.74,75.2,44.16,79.25,132.57,85.9,379.73,292.15,205.0,245.51,23.185,61.0067,100.61,60.29,57.45,69.12,86.7497,75.57,39.27,54.27,65.75,81.02,54.6,58.89
2021-03-02,127.5,235.88,13.75,156.705,103.4805,263.17,235.3333,,,335.0,149.87,215.5,207.2,56.27,361.7,49.27,159.2,261.0,124.5,72.35,333.5,108.5,467.0,130.56,216.51,547.72,102.17,43.5267,255.01,85.79,208.25,49.96,35.58,460.0,62.48,252.4,225.35,177.3,76.2,33.66,206.19,78.91,209.0,137.73,84.5501,329.61,556.0,210.04,2338.0,162.35,74.0,253.07,335.0,115.0287,106.66,65.392,219.76,717.5,357.0,159.31,118.1,66.2,405.57,45.86,94.19,285.55,60.75,255.8,147.43,34.5654,442.72,462.8,61.62,62.07,272.49,225.08,216.1,,163.33,542.08,175.49,64.12,137.24,68.71,58.93,337.06,113.51,166.17,232.95,117.02,228.27,28.51,53.0,64.5,84.71,56.1,47.5,23.59,15.11,22.89,73.27,189.5,193.28,120.57,99.88,37.13,80.74,33.01,75.49,43.87,78.62,131.2873,88.38,387.02,296.53,206.49,252.13,24.185,62.3733,102.15,60.84,57.97,69.96,87.06,77.06,39.28,55.12,66.83,82.79,55.3,59.05
2021-03-03,126.2,235.39,13.525,156.0,103.65,260.71,232.3333,,,336.0,152.0,217.2,206.6,56.73,362.0,48.02,160.25,262.0,124.2,73.3,331.5,108.74,470.0,132.0,215.4,548.7,104.07,43.67,259.9,84.91,209.26,50.4,36.03,467.75,61.06,255.31,225.69,175.56,76.24,33.76,206.12,82.0,210.5,138.0,85.22,335.26,544.29,213.05,2320.0,164.2,75.23,248.69,340.0,116.1185,107.44,65.6912,216.58,716.35,352.5,154.34,117.27,67.01,398.89,45.78,92.0,275.7859,59.6667,246.54,143.5,34.5834,389.5,455.05,61.36,62.79,269.01,225.42,221.5,,161.26,535.56,177.66,64.03,140.25,69.74,58.15,332.54,112.8156,167.71,230.98,115.43,227.04,28.69,53.76,65.32,83.0,56.5,47.4999,23.95,15.16,22.65,72.06,174.98,187.0,114.0,98.95,37.62,80.38,32.73,75.28,43.505,79.46,136.11,87.83,379.78,296.91,206.88,247.14,23.705,62.98,101.17,61.11,58.08,70.32,87.7499,76.7,39.44,55.0,67.75,82.49,54.73,58.89
2021-03-04,121.05,226.52,12.675,150.0,100.4,254.4,216.0,,,332.33,152.2,213.7,204.0,56.06,358.8,46.306,155.4,256.6,123.1,73.3,323.86,106.7,446.61,128.0,204.0,518.0,103.58,42.5,252.83,80.05,205.8,49.75,36.0,450.0,59.64,246.05,228.2682,170.0,72.8,34.11,207.01,81.86,205.98,131.68,84.5192,333.33,512.9,208.8581,2257.97,156.8,75.0,241.6667,339.0,116.3289,105.73,68.0832,213.41,690.0,341.0,149.64,118.08,67.07,388.42,44.77,88.45,269.3,56.2483,235.61,133.49,33.8912,342.0,445.9,60.6,63.03,272.98,218.0,220.0,,159.73,494.9,175.5,63.9504,142.63,70.3,58.48,326.57,111.33,167.5,228.12,114.13,221.91,28.33,53.5,66.99,83.84,55.98,47.78,23.9,15.01,22.1,74.45,173.09,182.89,110.0,102.0,37.71,81.09,33.25,74.7,42.3,78.88,138.5,88.01,379.89,295.12,207.5,249.36,23.085,63.4267,101.0,61.69,57.5,69.55,87.46,76.42,39.52,54.37,67.4771,82.45,56.25,58.01
2021-03-05,119.44,225.48,12.2785,149.0,101.85,256.98,203.0,,,333.81,150.88,210.5,199.76,59.67,351.0,43.65,153.05,250.93,122.15,72.2,316.09,105.5,438.2,128.85,202.7,510.7,105.8,42.5,249.24,76.65,204.35,49.9,36.56,445.0,58.15,243.31,221.6721,163.37,71.44,34.16,202.35,81.62,203.01,127.85,85.0,329.98,491.06,207.79,2220.0,153.86,74.5,237.4167,336.0,114.9426,104.3,67.236,211.0,684.0,339.0,147.67,114.77,66.25,376.33,45.0,84.5,268.24,55.6533,230.1,129.97,32.366,341.44,450.0,59.66,63.2,263.45,216.0,226.02,,157.94,486.0,177.74,64.8,142.04,69.42,58.21,330.71,111.7,168.39,228.17,114.17,221.26,28.87,56.46,71.51,85.9322,,,,,,,169.0001,178.0,112.55,100.93,37.12,79.37,34.38,75.19,42.57,78.07,136.0,87.35,374.84,296.26,205.84,246.14,22.085,62.1733,99.53,61.73,57.41,68.0,86.55,77.9123,39.51,55.06,67.36,82.32,58.0,59.0
2021-03-08,119.18,226.49,12.2,148.0,103.4995,260.23,189.7967,,,347.09,151.65,213.7,206.0,60.0,356.5,44.5,156.84,254.2,126.3,73.93,322.37,106.03,434.5,132.99,207.1,516.0,108.48,43.04,245.87,76.88,206.5801,50.97,37.19,445.0,59.79,245.25,227.01,165.87,70.4,34.28,206.01,80.35,210.0,128.0,86.2,328.78,479.0,216.0,2303.43,158.99,75.33,237.1933,340.0,116.6348,104.45,69.728,220.5,699.56,347.0,147.79,117.8,69.5,376.29,46.0,86.98,264.66,55.1667,226.3,125.86,32.974,328.0,461.29,60.4,64.44,270.0,218.0,231.5,,158.5,499.07,184.8,65.02,147.18,70.6,59.0,334.84,115.0,171.67,233.55,146.27,224.0,28.94,58.0,75.0,87.36,57.46,49.57,24.4,15.95,23.79,85.31,173.03,179.0,113.13,103.36,37.73,82.02,34.36,76.21,42.855,79.64,137.7,91.77,378.34,301.9,211.17,252.52,22.5,62.5333,100.45,62.93,58.45,69.87,88.07,78.95,39.46,55.7501,68.71,85.05,57.8,61.34
2021-03-09,118.84,231.91,11.9248,150.6325,102.7845,260.31,195.23,,,352.31,152.89,223.0,210.0,61.3,375.51,43.4,157.94,261.75,128.15,74.79,315.98,106.8,431.52,133.05,211.77,504.99,111.0,42.9833,252.52,76.05,210.01,51.92,37.0,448.0,60.98,257.14,229.27,166.41,71.88,34.6,209.03,81.4,212.7,126.27,86.79,333.05,481.5,217.0,2380.14,165.55,75.61,232.6667,343.33,119.9809,106.5,71.024,223.0,706.25,356.0,148.7,117.59,72.8,380.88,47.9,87.6,259.98,56.665,221.89,123.1,33.762,321.0,465.0,61.0,65.49,270.0,216.18,236.23,,157.59,496.22,190.33,64.3,150.0,71.61,59.52,345.0,114.44,173.02,230.31,117.59,224.21,29.99,59.44,74.6,88.92,57.34,49.69,24.17,16.41,24.65,84.96,178.06,182.5,121.03,109.2819,38.76,80.95,34.85,77.29,43.4,81.6,140.14,92.65,386.24,299.97,213.58,259.56,22.575,62.9867,100.99,64.01,59.61,72.3,90.1,80.51,41.2199,57.16,69.5,86.22,57.41,62.65
2021-03-10,120.88,234.03,12.6,153.5035,102.018,265.82,228.7367,,,352.8,152.77,220.52,207.16,59.93,377.4,44.236,158.71,264.07,126.4999,74.64,318.78,107.05,438.6,132.4,212.34,509.49,108.5,43.16,254.49,79.0,209.0,51.06,36.54,450.55,62.45,262.99,228.99,169.78,74.5,34.58,208.05,81.79,214.0,130.5,86.65,331.58,496.0,213.51,2379.35,167.0,75.02,238.2267,338.68,119.0249,106.81,70.5256,218.0,726.69,353.0,148.98,117.25,72.35,383.98,47.88,89.32,267.55,57.4667,228.05,127.1,35.0662,344.2,473.89,60.9,64.6,268.5,216.36,238.58,,156.12,494.01,186.18,64.0,147.05,71.47,58.72,342.99,115.08,170.26,231.32,117.06,225.75,29.34,57.91,73.6,86.09,55.65,48.82,23.53,15.67,23.36,81.0,178.33,187.28,124.98,107.03,39.26,79.63,34.6,75.24,44.31,80.53,137.0,90.98,391.58,298.35,210.96,260.37,22.845,63.4933,101.6,63.51,59.55,73.31,90.95,80.6,41.48,57.58,69.882,86.69,57.7,62.24
2021-03-11,122.42,235.9,12.8375,155.6,103.6,269.01,231.8967,,,350.21,154.23,224.97,206.67,62.0,384.93,44.879,159.59,266.36,127.9,75.09,327.5,108.5,447.0,134.0,216.06,513.35,112.31,44.4867,258.92,79.33,213.92,51.38,37.08,446.71,63.15,267.88,230.36,173.34,75.0,35.05,212.96,82.32,215.05,131.1,86.99,339.92,486.99,216.0,2413.66,169.8,76.98,242.34,341.95,123.327,108.8,65.292,221.0,732.48,366.98,152.69,119.01,68.79,389.67,48.5,88.27,268.01,56.3333,230.23,128.8,36.66,346.0,470.5,61.1,64.35,263.06,215.37,242.2499,,159.91,494.73,184.78,64.7,146.74,73.19,58.68,346.0,115.88,173.15,229.54,116.6,224.83,30.3,59.55,74.93,88.45,58.19,50.96,23.99,16.24,24.29,81.2,179.25,189.68,121.51,107.78,39.41,81.45,35.24,76.14,45.3072,81.5,140.04,92.04,386.36,306.0,215.0,265.01,23.215,65.3333,100.99,65.04,60.19,73.25,90.67,81.16,41.85,57.46,70.38,86.67,57.99,61.21
2021-03-12,119.6,233.0,12.6713,153.039,103.7,268.5,223.33,,,352.0601,156.54,225.0,205.14,61.18,380.12,44.6,160.64,267.0,126.86,74.17,326.15,107.61,444.11,132.07,211.95,514.0,110.52,44.0,263.0,79.21,211.57,50.6,37.76,461.66,62.28,265.74,231.08,171.92,74.5,34.64,214.9901,84.24,215.0,129.7,86.82,347.0,501.51,213.0,2362.06,169.5,77.25,240.3733,336.55,120.4685,106.65,60.408,219.29,719.28,364.45,148.62,117.95,67.03,393.32,48.42,87.0,270.57,56.985,231.8,128.28,34.002,342.5,467.0,60.6,62.77,266.5,217.31,240.0,,159.95,498.91,186.46,66.0,148.5,74.2,59.5,345.14,115.5,172.52,229.0,118.59,227.9,29.35,59.4,75.35,87.75,57.8,50.72,23.78,16.31,23.68,83.22,179.01,189.5,119.82,108.0,38.35,80.9,34.88,75.77,44.35,81.97,139.23,91.11,389.32,309.85,214.15,263.6,23.105,64.6667,101.55,65.24,59.31,72.27,91.01,79.67,41.83,57.27,69.82,86.7,57.75,60.92
2021-03-15,121.62,235.99,12.925,154.9,102.75,268.4,229.64,,,356.53,157.01,226.5,199.0,62.22,386.0,45.5,160.79,274.34,128.4,74.94,334.05,109.01,448.02,133.7,212.5,517.0,111.63,44.9333,265.0,82.19,212.44,50.51,38.2,450.0,62.79,265.12,230.69,174.19,76.08,34.91,213.82,84.8,214.4,131.31,88.0,351.0,492.06,213.49,2412.76,172.3436,78.938,244.6667,343.71,122.1702,107.52,63.7472,231.0,717.27,371.9999,149.8,119.4,67.58,396.06,48.76,88.48,267.26,56.7337,229.55,125.0,37.576,346.0,473.0,60.92,62.12,268.21,215.5,243.37,,164.0,499.89,189.76,68.0,148.7,75.77,60.0,345.02,115.0858,175.03,227.5,117.77,226.13,29.26,59.29,75.01,88.88,58.01,51.79,23.75,16.4,24.14,82.23,180.3,193.16,122.24,108.54,38.12,83.19,35.48,76.19,44.5,83.29,140.0,93.0,387.12,311.85,216.95,264.0,23.66,64.6933,102.15,64.23,59.6,73.51,91.9,80.94,42.61,57.85,70.68,88.83,58.47,62.09
2021-03-16,124.98,235.31,13.3635,154.6465,103.2,274.47,234.8333,,,353.53,155.06,223.27,189.89,59.7,382.13,47.891,160.5,279.0,128.91,76.3,330.0,110.99,451.0,133.08,214.0,524.0,109.38,44.5,266.99,83.53,219.75,51.03,37.63,451.41,63.8,268.9,236.65,176.66,75.72,35.5,216.99,83.85,213.5,132.65,87.7,345.5,499.0,219.74,2416.35,174.23,79.68,246.8033,346.55,122.9254,110.5,66.6376,231.842,719.01,374.0,150.99,119.8,67.8,400.51,49.45,89.64,273.51,57.8333,234.94,130.31,38.31,349.87,483.8,61.5,63.26,262.0,216.99,246.2,,161.0,516.05,191.18,65.92,146.99,74.21,59.0,352.29,115.28,174.2,225.61,118.72,226.28,28.95,57.5,73.01,87.05,57.84,51.28,23.51,16.27,23.75,83.62,180.81,194.4,124.2,109.42,38.5,82.92,35.88,75.85,44.9,82.89,139.55,90.55,390.98,313.41,219.55,265.18,24.025,66.0,103.76,65.03,60.86,74.24,92.49,82.07,43.1,57.95,71.82,88.47,59.36,62.98
