Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,BRK.B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2024-05-29,190.3,427.2,113.75,180.75,175.2531,474.85,174.2276,403.42,500.01,197.62,269.72,800.88,114.73,442.06,139.815,144.32,326.0534,162.68,126.62,811.0,154.97,474.0,172.49,268.02,644.5068,159.1,64.75,297.0,167.95,253.54,61.71,38.85,567.05,30.68,426.36,297.0,197.0,76.7501,28.19,198.01,97.1,226.54,209.5,100.03,455.31,721.0,445.59,3751.0,213.02,105.4,397.1,455.2,168.2449,76.87,166.57,344.04,762.44,367.6348,229.99,81.74,123.34,600.62,46.06,130.7035,207.72,152.505,583.9675,292.805,58.95,61.5,968.08,40.36,63.847,215.31,256.31,331.27,515.39,115.78,496.08,315.82,70.13,235.21,61.65,37.2,426.27,132.715,263.0,279.48,203.035,432.02,46.55,117.48,125.59,143.48,178.33,80.65,40.44,19.05,36.4,197.48,146.22,,136.7,112.6,35.05,72.6029,52.36,91.666,51.94,103.935,333.66,111.41,529.13,523.0,235.48,256.02,32.25,107.0,139.5,81.88,77.02,52.529,100.46,87.1,36.3,73.7,92.71,79.72,73.79,53.03
2024-05-30,190.46,424.22,114.22,181.63,175.65,474.0,179.01,403.5,482.0,198.55,269.0821,814.25,113.5,441.61,138.811,144.89,325.28,162.0,126.2,810.0,154.61,469.0,171.53,227.03,653.0,156.57,65.05,290.0,166.71,249.9,61.9,38.76,551.45,30.23,425.58,297.99,195.7,77.0,27.86,198.04,97.38,226.13,207.41,99.69,455.499,701.0,441.6,3750.86,214.5,104.69,406.05,452.0,165.74,76.9888,163.59,338.6,756.19,366.81,228.145,80.7,120.9,591.54,46.03,130.31,207.54,152.8,575.4775,290.5,59.48,61.2,962.48,40.28,63.63,214.49,246.4,331.11,504.345,115.705,499.5,,70.78,236.39,62.0601,37.735,425.7,132.39,261.33,276.135,202.445,428.48,45.59,115.6,122.03,137.84,172.79,79.6944,40.14,18.9,35.93,195.24,147.27,141.5,140.0,115.06,34.84,71.73,52.025,91.39,52.59,103.305,335.4265,111.9,527.49,522.445,235.53,255.07,32.365,105.28,137.805,81.36,77.49,52.7,100.625,87.71,36.3,73.525,92.375,79.33,73.61,53.39
2024-05-31,191.78,417.25,113.078,178.9,172.81,468.01,179.7,409.41,483.0,199.75,271.42,818.0,114.39,442.46,137.025,145.5,330.75,162.82,125.24,809.0,156.7,448.5,170.02,219.2,650.0,158.44,64.9585,283.61,166.64,253.5,62.02,38.89,564.86,30.22,430.01,302.23,195.88,78.7,28.29,201.42,97.86,230.87,208.44,99.53,451.1,650.0,443.0,3745.91,216.8,105.93,403.6,460.665,165.55,78.84,164.8987,341.55,764.675,370.81,230.51,81.0,117.4646,560.62,46.12,127.55,200.13,148.5,560.0,291.89,58.8,60.8,967.51,40.36,62.7,219.9654,253.02,332.63,515.0,114.13,498.65,335.1,71.8156,238.63,62.2,37.31,421.605,133.415,265.4,277.695,204.975,429.97,45.8,114.35,122.85,138.8,173.0,79.985,40.57,19.02,35.93,198.03,150.26,128.25,140.02,114.85,34.66,71.33,52.89,90.87,51.27,104.39,335.4,110.59,527.115,530.39,237.84,257.44,32.46,106.16,139.715,82.21,78.36,52.83,101.47,88.14,36.73,74.235,92.83,79.48,74.81,54.3
2024-06-03,192.78,416.25,113.185,176.75,172.66,467.58,178.6,414.8561,495.7199,202.3,272.36,824.0,116.88,445.03,135.3,146.45,335.8799,164.2,125.63,808.0476,160.65,447.0,172.54,234.41,642.58,161.7,65.7,285.35,169.92,258.99,62.71,40.1,569.59,31.04,432.54,306.51,196.15,79.9,28.4,204.01,97.75,233.35,208.03,101.39,458.5,662.5003,454.61,3776.35,219.89,108.32,402.12,467.0,166.5101,79.9411,165.15,341.0,777.0,375.34,235.2,81.37,117.1,573.38,46.55,127.22,217.0,147.9753,562.08,289.31,59.58,61.59,980.16,41.15,64.34,224.1,256.8,338.34,536.97,114.42,496.95,339.08,73.6,240.04,62.42,38.09,428.8825,134.41,270.0,278.77,206.96,434.33,45.99,116.747,124.45,142.29,176.35,80.695,41.28,19.48,36.74,198.275,154.1,136.0,140.03,117.95,35.3,72.59,52.05,92.475,51.92,107.05,335.0,112.8,532.35,533.4,243.185,269.1388,32.925,107.47,141.45,83.52,80.49,53.92,103.57,90.4,37.6,75.53,94.69,81.03,76.73,55.45
2024-06-04,193.92,412.59,114.77,178.14,172.88,475.9517,177.1,414.26,497.5474,200.25,270.24,834.002,113.3,441.99,132.3,147.88,327.0,164.75,127.88,814.97,160.5,438.0,171.88,234.81,632.87,156.05,65.87,280.7,162.9,259.19,62.91,39.56,570.68,30.79,432.2,308.18,193.0,77.66,29.38,201.14,96.75,227.99,204.8,102.68,451.38,656.5,473.83,3771.875,216.15,107.1,400.91,466.96,165.0,81.78,160.2,329.55,777.94,366.475,231.28,81.8,118.85,567.54,46.5315,127.52,209.0,146.785,559.55,287.4,58.71,61.5,990.295,42.0,63.53,229.07,260.49,337.93,541.05,113.01,491.51,331.46,71.96,236.29,61.4,36.79,428.25,132.91,265.09,281.67,206.305,427.005,43.68,112.75,118.62,137.29,172.77,79.255,41.02,19.52,34.3,188.4,152.932,139.0,140.99,120.4,35.19,72.95,52.58,92.62,51.9,107.625,324.94,108.42,535.42,512.5,241.74,255.02,32.03,105.24,138.38,81.85,80.49,53.48,103.16,89.83,37.02,74.285,93.39,81.075,75.94,55.25
2024-06-05,195.11,417.42,118.074,180.17,175.03,483.0,175.98,410.59,508.25,199.5,273.09,832.0,112.97,445.3,134.389,147.84,329.54,167.02,128.68,830.0,163.11,451.75,173.98,236.75,635.0,156.08,66.71,289.02,162.148,262.01,63.88,39.81,570.415,30.34,432.11,307.6,194.24,77.2,29.57,207.8585,,228.14,206.61,103.5,457.62,683.0,477.42,3810.525,216.81,107.91,407.34,467.95,166.45,82.76,161.8,329.0,787.8,370.75,231.69,82.93,120.83,573.5,47.4,129.1,213.19,147.9957,565.31,289.0,59.33,61.9,993.71,41.85,63.92,233.0,263.76,337.805,541.61,113.43,494.4,334.995,72.06,237.0,61.2,36.855,433.115,135.5499,265.9112,285.0916,208.98,423.88,43.39,112.45,120.0,136.9,175.3,79.29,41.36,19.63,33.7802,189.66,150.76,134.72,141.44,118.0,35.64,72.5947,51.98,93.595,52.2,107.84,320.99,107.67,544.31,517.09,241.17,255.68,32.235,106.36,137.6,81.37,80.71,53.03,104.4317,90.4,37.36,73.86,93.58,82.14,76.355,55.87
2024-06-06,195.85,423.11,124.285,181.43,175.48,493.5,174.7,410.13,503.88,197.25,274.75,834.0,113.21,447.98,142.363,145.92,330.29,165.38,128.38,834.0,165.44,455.6,173.5,238.29,648.0,155.28,67.2499,291.2,166.7,260.28,63.85,39.9,574.92,30.69,434.61,306.17,195.82,76.85,29.51,208.815,96.45,227.57,211.5,104.07,461.61,704.0,481.875,3831.04,,108.44,413.78,464.835,167.23,81.38,161.9,330.43,790.9,371.34,234.51,82.28,122.27,575.55,46.04,134.35,217.0,147.12,589.365,295.765,59.71,62.22,1009.96,41.2982,63.73,236.38,265.13,334.14,541.04,112.47,494.16,335.91,74.25,234.0,61.85,36.68,436.29,135.485,264.6,286.115,208.37,428.83,43.29,111.69,119.66,138.99,173.485,78.805,41.58,19.77,33.6,190.45,147.2,133.95,145.0,112.76,34.2236,72.2,51.68,93.99,53.9,107.96,326.0,108.49,548.0,522.48,240.65,258.77,32.125,109.82,139.25,82.41,79.48,52.31,102.8592,88.935,36.5,74.56,92.37,81.035,75.41,54.99
2024-06-07,193.71,424.29,118.85,184.4,176.55,493.6,176.04,410.1,498.1,196.49,276.194,835.02,113.0,449.6875,140.0,146.2,327.5,168.21,129.5,842.0,168.3,456.0,172.0,243.0,649.51,155.58,67.27,292.98,165.6,259.5,64.0119,39.23,577.71,30.24,432.83,306.87,196.21,76.14,28.74,208.55,96.0,227.735,208.48,103.66,454.5,696.23,484.99,3777.795,216.01,107.87,417.585,469.49,167.6,81.11,159.3,325.75,770.0,370.51,237.73,82.63,122.76,571.385,46.21,129.1901,214.95,146.9,578.48,294.0,59.5,62.77,998.735,40.76,63.81,230.53,267.02,337.16,543.27,113.12,494.69,335.56,73.8376,232.0,61.68,36.01,431.39,134.215,263.8,285.5,210.81,425.3,43.54,112.2,120.7,138.37,175.73,78.95,40.8,19.76,33.52,191.04,144.91,128.04,144.628,112.0,34.57,72.48,51.79,94.06,52.39,107.96,310.65,105.5,552.24,516.25,240.39,253.93,32.015,108.5,136.31,80.4,77.8549,51.95,102.57,88.38,36.28,72.86,91.23,80.29,74.0,54.36
2024-06-10,197.58,424.55,119.9,183.76,174.15,492.5,176.49,413.4131,491.9,199.49,279.0,856.25,113.27,449.0,141.7285,146.8547,324.9,166.94,129.57,847.7455,168.98,458.95,170.82,242.0,641.0322,156.98,66.8,288.59,163.29,256.38,63.92,39.52,581.29,30.6,432.85,305.53,194.22,75.39,28.57,209.87,96.6,227.5,206.1,103.6,451.92,701.25,480.54,3805.55,216.1,108.25,414.02,472.0,169.6032,81.3702,161.85,328.91,768.0,367.02,233.02,84.2,126.01,571.15,45.78,130.1,215.62,150.3,567.6,293.915,59.21,62.62,998.45,41.47,64.72,226.49,262.83,338.525,540.545,112.67,495.02,335.14,73.43,232.0,61.55,35.95,428.1,133.55,267.5,284.05,210.305,424.76,44.82,112.77,120.5335,138.07,175.1,78.92,41.06,19.64,34.36,191.165,146.4891,126.92,144.04,110.96,34.3243,72.515,52.06,93.979,52.51,107.01,312.53,109.51,553.34,516.86,239.74,255.1,31.715,106.835,137.15,80.68,77.94,51.21,103.49,88.5,36.27,72.84,91.47,79.68,74.05,54.695
2024-06-11,193.02,426.39,121.4787,186.81,175.49,500.46,174.03,409.42,494.0,198.958,274.9,884.0,112.95,447.79,143.719,147.07,331.168,167.07,130.97,849.0,170.07,457.91,166.06,241.17,644.0045,156.4,67.1,289.69,160.8,253.5,63.6,39.46,580.0,30.73,429.0,301.54,197.06,76.65,28.05,210.73,96.01,227.27,208.32,103.35,451.95,711.3808,480.0,3772.98,217.1,106.43,417.14,465.64,169.715,81.36,162.3858,328.28,759.52,367.5,233.78,82.87,124.13,565.23,45.72,134.63,216.0,154.0,576.18,296.2,59.82,62.55,1000.59,42.4295,64.9005,227.0,262.02,338.0,534.13,110.38,506.55,339.9,73.67,231.64,61.06,35.85,429.19,133.41,267.58,286.7,209.04,425.9,44.84,113.05,120.26,137.41,172.355,78.84,41.18,19.78,34.42,192.12,148.2,,143.85,110.02,33.512,72.06,51.61,93.52,51.08,106.87,320.6914,108.38,556.07,522.49,238.095,253.78,31.555,107.235,138.53,81.2,78.74,51.35,102.32,88.4,36.15,73.08,91.61,79.44,73.46,54.69
2024-06-12,206.39,436.45,123.0869,188.671,178.0998,516.1,171.91,410.8,496.9199,196.1,276.92,873.33,112.65,452.5,150.399,147.09,343.7,167.67,132.17,852.36,168.5,469.5,165.07,243.25,653.0,157.3,66.89,294.0,160.9,255.49,63.65,39.6,578.58,31.29,438.14,301.56,200.0,73.0,28.14,210.75,96.84,228.0,212.24,104.17,451.0,724.0,478.73,3807.0,224.0,107.19,420.98,463.76,170.88,80.39,161.5,330.5,766.0,368.0,239.07,82.35,133.7301,578.03,46.03,138.0169,213.5,158.45,586.0,304.92,60.75,63.51,1012.525,43.0,65.0,226.23,262.19,337.9,535.97,110.3036,512.0,340.59,74.5,227.42,60.06,36.36,433.83,135.75,264.77,292.22,210.04,429.0,45.42,114.5,123.0,139.225,175.51,79.95,41.44,19.88,34.91,195.0,147.1528,127.5,146.25,111.072,33.78,71.76,51.5495,94.09,51.65,107.99,321.79,107.9,556.88,526.05,240.235,261.03,31.845,106.91,140.43,83.706,79.29,52.0,103.2,88.85,36.55,74.425,92.7,80.62,74.29,55.65
2024-06-13,213.88,439.5,128.81,186.45,176.25,507.4,188.89,408.47,490.8448,192.17,270.77,869.5,110.84,445.57,169.514,145.29,347.49,164.99,129.89,843.0,165.98,462.7,163.15,236.8976,644.76,154.4423,66.17,286.23,161.35,254.79,62.84,39.45,576.37,30.65,431.13,298.2,195.55,72.34,27.5303,207.01,95.55,225.33,217.77,102.55,446.69,723.89,473.43,3850.0,226.4,107.2,427.5,457.95,168.655,79.6,160.94,328.2,764.71,368.43,236.0,82.1,139.79,604.4352,45.51,142.92,223.0401,159.89,587.79,313.02,60.4,60.55,1020.555,42.35,64.04,229.0,263.5,334.12,529.99,107.2,512.26,344.96,73.2,224.28,60.13,37.2,440.155,135.305,263.2,296.0,209.715,426.465,44.415,112.0,120.565,135.45,168.76,79.52,41.35,19.8883,34.31,192.54,147.2,124.585,144.54,108.69,32.89,71.11,50.47,93.32,49.77,106.575,325.19,108.5,553.57,530.05,239.13,262.83,32.2318,106.36,140.85,83.42,78.35,50.81,101.2918,87.82,34.75,73.0,91.0,79.445,74.549,54.8
2024-06-14,213.48,438.94,130.11,183.0,174.5855,501.48,185.56,404.0526,497.25,191.57,269.99,881.5,110.2,443.53,168.599,145.4,345.25,165.71,128.4917,842.9551,166.56,529.75,163.0,229.5,659.51,152.61,66.57,280.88,158.5,252.22,62.42,38.8999,572.61,30.17,435.6,297.0,194.4,72.66,27.63,206.9121,94.05,220.76,216.1,101.62,441.66,715.0567,478.44,3846.185,,104.28,416.99,456.0,168.45,79.86,154.6027,322.75,764.0,376.0,229.4,81.2,139.2,600.0,45.33,142.06,223.85,158.5,586.49,307.54,59.87,57.49,1017.96,41.47,62.81,232.64,252.47,332.7825,535.52,106.96,505.45,338.309,72.5,220.2,59.32,35.9,432.15,134.85,261.2,295.42,209.175,423.24,43.67,111.2,119.3,137.67,170.02,78.67,41.32,19.72,33.73,189.9,143.88,,145.64,106.12,32.5,70.576,50.45,94.61,48.7,106.23,326.2,106.95,548.13,518.0,239.215,257.34,31.345,105.93,139.795,82.66,78.31,50.31,101.0446,87.55,35.27,72.78,90.45,78.54,73.145,53.49
2024-06-17,213.85,442.39,133.42,182.9,175.8799,502.28,176.89,405.4,492.95,193.44,269.27,880.25,109.05,442.33,179.5,145.11,345.26,166.34,128.66,854.33,168.75,525.63,163.65,231.45,669.06,152.65,66.92,288.28,159.0,253.7482,62.4,39.07,565.74,30.29,435.0,297.34,193.0,73.0,27.44,207.57,94.77,219.48,215.16,101.8,444.58,728.6,479.0,3886.18,222.9,104.07,425.88,457.6,168.25,79.5,155.22,320.5,766.05,376.0,229.81,80.3,138.37,587.2,45.52,145.45,236.26,158.25,591.29,312.1,60.9,57.5469,1036.52,41.28,64.74,228.75,254.51,331.38,530.57,106.3851,499.7,333.86,73.02,224.75,59.17,35.1318,432.02,134.6,259.98,294.925,208.255,423.05,42.98,109.35,118.5,136.76,169.68,78.1,41.17,19.6,32.89,185.88,140.95,125.39,145.02,105.49,32.3,70.76,50.38,94.62,47.79,106.89,315.22,106.3,548.02,500.21,235.2,254.0,31.37,106.11,137.93,82.22,77.99,50.04,102.36,87.38,35.31,73.02,90.4579,78.35,73.01,53.34
2024-06-18,217.18,448.95,131.3,183.79,177.12,505.5,187.4,406.76,491.58,194.51,271.35,889.0979,108.31,447.29,185.864,145.92,351.65,167.3,128.51,869.5649,170.59,513.4,165.78,230.48,676.41,153.23,67.46,285.95,157.75,253.51,62.58,39.43,569.115,30.88,440.63,304.22,194.45,68.69,26.9392,210.5,97.0,221.6928,229.0,99.0,449.03,725.85,473.41,3957.71,227.43,104.5,430.0,460.43,169.0,81.16,162.8,321.0,778.94,379.94,231.45,79.95,141.58,602.52,45.56,151.9,241.7193,160.275,611.9,324.79,60.77,57.01,1046.017,41.0,64.21,227.17,255.0,335.53,533.73,107.0,500.0,337.3,72.56,228.24,60.32,35.7,435.15,136.495,261.7,299.36,210.92,432.77,43.78,109.7,119.76,137.795,170.8,78.97,41.25,19.63,33.43,187.56,144.64,127.08,149.81,108.65,32.89,73.38,52.45,95.9,49.09,109.04,325.375,107.15,553.0,507.63,240.15,258.2963,32.065,107.88,139.8,83.92,77.58,49.58,100.8695,87.51,35.11,72.905,90.51,78.01,71.355,53.0
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,213.52,446.62,140.5,182.86,175.296,503.01,184.101,408.1,481.75,197.3881,273.9,892.85,109.72,451.85,180.57,145.19,353.62,168.37,127.7,872.15,171.16,523.5,166.2,232.01,682.61,153.69,67.18,309.98,156.3,250.8,62.56,39.9,559.72,30.66,439.08,305.9991,194.5554,70.6,27.3529,213.3,97.93,221.8,226.76,101.33,458.0,734.5,477.0,3984.69,227.02,104.6547,437.5,459.48,172.65,79.78,165.38,324.96,782.02,381.14,230.48,79.29,145.46,610.0,45.93,157.58,245.0,158.6501,625.34,327.55,59.31,56.26,1035.96,40.67,65.15,220.75,251.87,334.43,529.81,106.68,501.8,337.0,72.52,228.84,60.81,36.5,435.85,134.53,263.525,296.35,211.64,435.76,44.6,110.0,119.685,136.025,172.815,80.06,42.1,19.75,33.05,189.6314,142.54,,148.41,107.32,32.65,72.755,54.07,96.57,48.47,109.91,327.495,109.0,560.48,505.01,240.41,259.15,32.475,107.575,139.705,83.98,77.8,49.72,100.1,87.2125,34.81,73.21,90.25,78.1,71.39,52.91
2024-06-21,211.46,446.6,127.9572,186.33,176.46,501.65,181.23,408.6666,477.75,198.2678,276.62,883.0,111.8,452.25,171.821,147.5,354.0,167.59,130.0957,864.0,172.35,527.0,167.67,242.0,680.99,156.84,68.0,306.17,161.7,254.2,62.15,39.89,558.13,30.73,443.48,312.98,194.35,72.7705,27.76,215.15,97.56,226.39,212.9702,99.96,458.45,737.4363,474.11,3966.45,,105.08,434.4,466.1,173.92,79.88,164.5,328.95,783.035,378.48,230.9,79.83,143.51,629.37,46.91,140.2,243.35,156.7,614.39,318.53,58.3492,58.02,1050.21,41.1599,70.5,226.3,,330.0,534.6,106.57,498.29,339.62,72.07,230.56,60.55,36.63,439.245,136.0801,267.5,296.82,213.77,440.91,45.51,111.83,122.62,138.72,174.915,80.9591,42.5,19.82,33.49,193.65,144.2699,127.5,147.93,107.65,32.77,73.05,50.32,96.88,48.97,108.995,322.94,108.52,568.13,508.0,243.385,260.34,32.805,107.05,138.88,84.005,79.1,50.08,100.2,88.63,35.29,73.68,90.65,79.37,72.105,53.89
2024-06-24,207.9893,449.5,123.51,189.03,179.82,498.4,183.9,409.95,484.85,196.7537,275.5,890.0,111.23,457.0,164.7,148.99,356.5,168.78,130.72,849.65,170.39,532.2,167.38,244.0,684.6001,155.99,68.0,307.07,159.7887,260.19,62.92,39.62,565.02,31.19,441.37,308.98,195.7,72.36,27.84,215.06,96.46,226.97,208.1051,100.3,451.53,743.9671,471.46,3989.11,229.45,105.6,431.94,468.0,174.654,80.0,164.0,328.7,790.7143,376.81,231.49,81.55,141.5881,632.15,47.33,142.31,241.1,160.175,600.03,317.52,58.24,58.79,1055.63,42.18,71.0,225.57,254.09,340.0,538.0,108.175,495.21,339.74,73.44,231.2,60.18,36.84,440.025,138.55,264.96,296.04,215.04,441.46,45.7511,111.8,123.5,137.05,172.91,80.01,42.23,19.77,33.74,192.49,146.7997,,150.0,107.35,33.0301,73.26,50.11,97.77,48.99,108.66,322.05,109.13,560.63,506.58,240.0,260.0,32.8,106.33,138.62,84.2,78.46,49.25,99.99,87.53,34.9953,73.04,90.42,78.62,71.75,53.68
2024-06-25,209.6355,448.58,121.7,186.3424,179.63,498.15,184.82,414.18,491.72,198.75,276.5,897.5,114.11,457.65,161.0,149.1,348.02,168.99,133.07,848.0,172.07,526.0,168.1,240.3,670.2565,159.0,67.7815,307.21,160.85,260.0,63.86,39.9492,565.08,30.63,443.475,318.33,194.12,73.54,28.34,215.2,97.05,223.18,202.94,101.65,460.0,746.09,478.94,4010.35,227.0,101.1,433.54,472.07,175.36,79.69,159.66,329.0,795.0,376.05,230.2,81.0,138.75,630.07,47.25,141.38,240.305,158.85,596.91,310.13,58.38,58.04,1071.07,42.21,70.0937,226.6,256.07,343.805,541.58,108.9,493.87,341.8,74.3,230.92,61.24,37.3,446.27,138.48,265.68,298.27,216.28,439.81,47.42,115.0,125.3602,138.7,173.36,80.875,43.12,20.09,34.25,197.5175,148.85,130.4,149.32,106.35,33.2,74.71,49.9,98.55,49.51,106.71,322.23,109.065,565.21,,241.79,267.785,32.445,106.32,138.99,84.53,79.05,49.64,101.085,87.785,35.44,74.405,91.0,79.075,72.5,53.73
2024-06-26,210.4,449.81,126.15,186.25,183.2,508.4,186.85,410.97,483.2016,197.34,273.0,905.23,114.38,453.645,158.6344,146.82,338.4,166.55,133.33,854.1,,525.82,166.65,241.0001,670.86,158.32,67.3,300.6,160.0,256.14,63.55,39.2,555.795,30.73,438.44,317.49,194.0,72.78,27.92,213.76,97.73,224.125,201.01,101.4,456.865,752.14,471.0,3988.18,216.65,101.25,441.45,466.49,172.17,79.19,158.9,326.04,788.0301,370.2,229.41,80.15,139.0,628.77,47.31,143.25,241.21,161.0,598.19,310.32,58.41,57.6,1069.78,42.19,69.35,221.52,253.268,337.54,535.71,107.975,490.22,339.58,73.79,230.02,61.3,36.83,446.32,136.98,263.5,293.6135,210.855,435.75,47.4,114.85,125.79,140.06,175.98,81.13,42.75,20.0306,34.45,198.7,146.1,128.87,148.45,105.07,32.51,74.205,49.81,98.01,49.9,103.84,321.5,107.37,562.5,502.69,237.0,262.4,32.085,106.015,136.15,82.5,78.0,48.875,100.2,86.59,34.8,73.4,88.66,78.15,71.41,53.34
2024-06-27,214.4195,452.3,125.3,195.0,183.87,514.43,195.8784,410.04,484.54,197.39,268.5,905.7999,114.85,450.03,159.339,146.84,342.0,167.22,131.49,858.66,,528.6,166.83,244.1302,676.9663,156.5,68.4098,304.68,157.04,257.83,63.98,38.89,556.99,30.48,438.0,309.0,192.47,73.45,27.44,213.75,96.03,224.725,197.12,102.0,446.0,757.87,475.55,4018.78,219.6,101.1,443.875,467.11,171.3,79.06,160.49,326.14,784.65,375.2,227.65,79.52,139.6,639.685,46.89,135.81,243.65,164.9,598.91,309.0,58.3,57.64,1073.05,42.6,69.2,224.275,252.07,333.8,535.12,108.135,487.645,339.725,72.575,229.775,61.72,37.0,449.75,137.25,259.62,289.355,211.8,432.39,46.4,114.3,124.64,140.485,175.52,80.91,42.6,19.81,34.12,197.99,146.6772,128.135,148.11,103.56,32.42,72.31,49.45,98.39,50.63,104.665,314.77,106.3,560.08,502.6,238.22,267.5,31.715,104.0,136.74,81.13,78.3,49.37,99.817,87.23,34.7,73.21,89.65,78.2,71.75,53.75
2024-06-28,215.8,452.3,124.72,198.6298,183.99,518.0,199.82,409.02,492.5,199.95,268.01,913.0,116.09,443.98,159.331,146.18,341.99,166.11,129.91,855.0,169.68,548.84,167.0,255.38,683.3723,157.65,67.93,305.76,160.0498,257.73,63.92,39.5274,552.48,30.66,439.62,313.69,194.0,73.8999,27.9,215.27,96.51,224.55,194.71,101.415,450.0,779.98,474.0,3994.0,220.7,101.1,444.195,470.0,171.0391,79.15,161.1481,329.46,781.2,378.6,227.0,78.93,140.79,659.85,47.6596,132.2,244.63,171.0,596.045,307.0,60.17,58.73,1054.23,41.63,68.79,228.37,252.37,337.19,542.55,108.29,493.76,342.17,73.96,229.32,62.1,38.14,445.34,137.54,260.03,293.0,209.87,429.15,47.41,115.0,125.6,140.24,173.6762,81.19,42.22,19.8212,33.97,200.3,147.0,,145.4816,106.24,32.3398,72.3,49.55,98.35,50.38,103.71,314.76,108.455,560.715,505.12,236.74,268.93,31.6,104.18,136.705,82.215,77.99,49.68,101.0953,88.58,34.68,73.44,89.875,78.73,72.28,53.85
2024-07-01,211.56,449.24,123.71,194.8595,183.15,506.98,201.24,408.5,506.64,202.88,262.99,912.0,115.92,442.0,161.52,146.8,344.53,165.4,124.99,852.58,171.98,556.5,165.0143,258.2,675.4236,157.4,67.8,303.5,162.6,254.65,63.77,39.9,552.12,31.0,439.14,312.45,195.2,70.87,28.0199,213.4088,97.75,226.26,200.49,101.91,454.1201,785.0,468.36,3968.5,220.6,100.29,448.08,470.66,173.0,77.94,159.38,333.96,791.025,373.3612,228.8,78.85,141.51,650.71,47.61,130.56,247.45,169.747,593.34,306.48,60.37,58.8439,1045.0,41.67,68.7,230.53,248.96,330.93,541.86,107.01,488.27,321.2,73.86,232.9779,63.837,38.85,447.88,139.0,256.965,293.43,211.105,428.23,47.5293,114.8833,126.87,141.7268,174.98,81.8,43.01,19.91,34.08,201.745,148.18,133.2575,145.9,107.37,32.24,71.55,50.04,97.46,50.16,104.38,316.89,110.7,565.98,510.99,236.96,273.25,31.67,103.73,135.68,82.24,78.21,49.03,100.61,88.18,34.7,73.93,89.78,78.83,72.1588,53.54
2024-07-02,215.67,455.25,122.48,198.2,182.43,501.0,207.94,404.9707,496.69,205.45,262.63,893.98,116.0,436.0,163.3,146.5,334.5,162.52,128.22,844.0,169.95,557.77,163.0382,254.63,671.05,157.4511,67.5,300.0,156.145,249.41,63.34,40.03,538.89,30.75,428.065,309.15,194.6,69.8564,28.23,210.98,99.0791,224.445,198.3,101.4435,461.5664,782.297,470.49,3876.81,212.0,99.02,438.1,465.01,174.39,77.03,158.7399,328.06,782.67,360.25,224.34,76.8,142.9877,651.67,47.47,129.95,246.18,169.515,601.975,312.18,59.86,58.82,1055.375,41.3,68.4,232.63,240.73,326.25,535.13,105.6991,477.53,319.31,73.57,233.75,63.23,39.1,447.47,137.1,254.25,292.68,210.2797,427.39,47.05,115.15,127.3848,141.49,176.24,82.13,42.53,19.73,33.75,205.0,145.58,130.1,145.075,107.15,31.91,70.0,50.5429,95.61,49.77,104.75,308.44,107.95,564.14,498.84,234.44,265.325,30.995,101.28,131.2,79.68,77.01,48.15,99.78,87.72,34.62,73.66,89.04,77.91,71.71,52.65
